personId,primaryRoleId,age,reputation,offensivePhilosophyId,defensivePhilosophyId,personalityId,recruitingAbility,playerDevelopment,playCalling,leadership,motivation,discipline,adaptability,scouting,nilInfluence,pipelineStrength,ambition,loyalty,contractYears,salary,buyout
person_012508,strength_coach,62,44,Pistol Option,Tite Front,hard_nosed,53,24,26,43,30,65,51,47,51,45,66,44,4,10490772,8075523
person_012509,nil_director,33,67,Air Raid,Pressure Multiple,detail_oriented,58,54,82,49,84,76,99,72,52,42,65,62,3,23957704,11559775
person_012615,head_coach,50,54,RPO Spread,Bear Front,CEO,54,66,55,57,57,68,45,40,24,44,50,90,2,8658184,9262033
person_012616,offensive_coordinator,55,54,Multiple,Nickel,schemer,49,70,69,70,51,64,48,50,50,65,95,70,1,14838683,25698005
person_012617,defensive_coordinator,50,53,Power Spread,3-3-5,CEO,48,37,50,24,47,86,35,63,71,53,64,73,3,17885115,14958632
person_012618,special_teams_coordinator,59,83,West Coast,Quarters Match,detail_oriented,99,84,99,63,92,72,87,90,77,99,67,90,2,35364385,55953436
person_012619,recruiting_coordinator,68,55,Spread Option,Nickel,schemer,43,62,65,35,64,92,52,61,91,62,67,77,1,16073884,20853969
person_012620,qb_coach,65,64,Spread Option,3-3-5,schemer,51,73,67,62,56,64,80,54,67,59,49,70,2,16681545,19902200
person_012621,rb_coach,62,72,Power Spread,Pressure Multiple,recruiter,85,56,44,71,73,48,78,73,98,70,63,65,3,21702599,10814705
person_012622,wr_coach,51,65,West Coast,Tite Front,CEO,75,70,47,69,80,57,66,64,87,58,58,88,4,13166020,10265337
person_012623,ol_coach,38,72,Pistol Option,Pressure Multiple,recruiter,97,91,86,78,83,45,78,62,59,75,79,88,6,24995742,31809437
person_012624,dl_coach,50,62,Veer & Shoot,Nickel,schemer,62,54,60,60,65,77,36,68,77,64,67,30,2,14622109,34274602
person_012625,lb_coach,33,76,Power Run,3-4,detail_oriented,97,62,64,74,77,94,76,84,48,67,67,56,5,21169246,47640408
person_012626,db_coach,53,59,West Coast,Tite Front,recruiter,47,66,56,60,54,67,42,73,32,67,49,57,4,16353525,7478183
person_012627,strength_coach,56,59,Power Run,Nickel,players_coach,63,54,63,72,59,49,70,71,65,70,74,51,4,5900322,8797507
person_012628,nil_director,64,61,Power Spread,3-3-5,CEO,61,70,63,69,60,68,61,63,42,69,63,73,6,19637331,18127218
person_012734,head_coach,59,53,Multiple,Pressure Multiple,CEO,52,61,44,44,24,92,31,61,40,69,50,66,5,9659099,25031172
person_012735,offensive_coordinator,41,62,Air Raid,Nickel,schemer,76,51,70,62,57,67,56,64,60,76,86,52,1,17386777,29011749
person_012736,defensive_coordinator,48,45,Spread Option,Pressure Multiple,hard_nosed,50,72,29,56,46,66,46,55,60,46,83,52,2,4596311,15102020
person_012737,special_teams_coordinator,58,50,West Coast,3-3-5,recruiter,32,71,47,50,84,51,31,40,32,79,42,33,4,12333134,17294248
person_012738,recruiting_coordinator,53,64,West Coast,4-3,schemer,83,70,57,79,61,64,71,57,37,66,74,58,2,12885335,32156184
person_012739,qb_coach,53,45,Air Raid,Multiple,schemer,65,43,64,42,50,53,49,70,38,27,78,57,1,9759788,4223895
person_012740,rb_coach,41,46,Power Spread,Quarters Match,recruiter,42,28,22,48,38,49,66,56,23,36,61,80,3,8821978,10766711
person_012741,wr_coach,66,48,West Coast,3-4,CEO,80,55,58,47,50,66,67,28,21,40,99,77,4,9510412,9940838
person_012742,ol_coach,37,32,Multiple,Multiple,recruiter,34,17,16,38,19,93,32,20,23,26,85,72,1,5855617,7775051
person_012743,dl_coach,52,67,Power Run,3-3-5,recruiter,84,53,79,54,38,70,49,72,68,75,74,55,3,5537072,11027793
person_012744,lb_coach,64,51,Spread Option,4-2-5,CEO,49,30,65,53,47,61,45,62,67,45,89,59,1,7704974,19792035
person_012745,db_coach,53,55,Pro Style,Nickel,recruiter,74,50,86,63,48,62,61,46,48,60,76,64,4,10328148,25766980
person_012746,strength_coach,62,48,RPO Spread,Tite Front,players_coach,38,68,23,50,56,61,64,41,48,35,54,19,1,5770488,12636131
person_012747,nil_director,36,49,Pistol Option,Pressure Multiple,hard_nosed,59,27,35,32,41,70,15,42,57,66,93,67,4,7760772,17991274
person_012853,head_coach,40,70,West Coast,Multiple,schemer,60,62,81,62,61,93,74,86,75,64,41,88,2,25364163,10613977
person_012854,offensive_coordinator,65,55,Multiple,3-4,players_coach,43,39,72,42,65,78,67,56,41,61,53,25,4,8847035,11292229
person_012855,defensive_coordinator,46,66,Spread Option,Multiple,players_coach,77,59,63,60,93,48,53,60,73,75,63,84,1,19341900,18467786
person_012856,special_teams_coordinator,39,55,Power Run,Multiple,hard_nosed,59,67,72,56,65,63,47,52,78,55,86,79,5,18037508,17430819
person_012857,recruiting_coordinator,66,48,Power Run,Bear Front,recruiter,36,73,67,52,50,68,50,43,57,25,99,89,2,5788891,12648138
person_012858,qb_coach,63,66,Air Raid,3-4,detail_oriented,75,56,94,74,82,41,62,66,87,78,76,50,3,16351051,14905026
person_012859,rb_coach,56,63,West Coast,Multiple,hard_nosed,71,74,72,57,70,66,38,47,56,65,55,56,4,10760520,35249690
person_012860,wr_coach,59,57,Pro Style,Bear Front,CEO,53,74,80,36,85,68,72,71,82,73,66,90,2,20343318,8847815
person_012861,ol_coach,67,61,Air Raid,Pressure Multiple,recruiter,65,34,75,76,42,78,70,81,84,75,78,63,2,13485076,20606836
person_012862,dl_coach,55,52,Power Run,Bear Front,hard_nosed,33,48,25,42,50,80,39,66,68,53,77,67,1,13473505,8415566
person_012863,lb_coach,60,47,Power Spread,Multiple,schemer,54,41,71,79,37,63,68,67,56,27,60,43,2,14350369,13003449
person_012864,db_coach,63,48,Multiple,Tite Front,CEO,35,60,49,46,41,82,58,64,48,61,55,73,3,5066346,12939757
person_012865,strength_coach,60,43,Pistol Option,Multiple,hard_nosed,43,27,47,65,38,58,39,56,35,25,69,62,3,6122655,14000123
person_012866,nil_director,43,46,Multiple,4-3,schemer,45,46,26,61,51,60,75,44,60,56,49,60,1,4665054,13960664
person_012972,head_coach,43,36,RPO Spread,3-4,schemer,30,17,46,36,36,99,22,51,6,56,72,43,6,7274277,9859514
person_012973,offensive_coordinator,36,52,Veer & Shoot,3-4,schemer,73,41,48,56,65,60,29,60,48,53,85,70,2,3295724,24312197
person_012974,defensive_coordinator,52,61,Spread Option,3-4,recruiter,62,73,61,79,54,50,57,63,39,52,66,69,5,11538424,10589229
person_012975,special_teams_coordinator,34,58,Veer & Shoot,3-4,schemer,54,78,59,76,58,60,65,54,35,65,55,83,5,7822198,7136588
person_012976,recruiting_coordinator,35,96,Multiple,3-3-5,CEO,74,93,77,97,98,45,80,99,84,99,59,67,1,49404475,63193790
person_012977,qb_coach,47,53,Power Spread,Nickel,recruiter,71,70,47,61,52,90,61,61,28,56,70,50,4,4797188,6040571
person_012978,rb_coach,59,64,Air Raid,Quarters Match,schemer,56,70,80,73,54,57,87,57,59,62,84,62,5,9438905,26016762
person_012979,wr_coach,54,67,Power Spread,Pressure Multiple,detail_oriented,78,48,80,80,59,60,64,84,74,74,49,80,1,29018872,22257944
person_012980,ol_coach,32,74,Power Run,Nickel,detail_oriented,68,81,61,93,77,71,89,65,51,65,57,58,2,24658022,22813670
person_012981,dl_coach,49,55,Air Raid,Nickel,schemer,65,63,34,60,39,78,32,64,37,48,84,62,1,13900834,19698490
person_012982,lb_coach,36,49,Pro Style,Tite Front,CEO,47,45,52,41,62,94,56,61,59,60,53,56,5,10003571,7345937
person_012983,db_coach,57,42,Power Run,Tite Front,detail_oriented,47,59,52,36,56,59,78,56,60,54,83,74,4,11071007,12750059
person_012984,strength_coach,63,34,Power Run,Quarters Match,recruiter,28,47,34,38,44,72,6,62,36,41,83,66,3,2487406,6644928
person_012985,nil_director,57,36,Power Run,Pressure Multiple,recruiter,38,30,39,64,33,71,39,22,38,58,81,37,6,2162167,9873055
person_013091,head_coach,39,78,Multiple,Pressure Multiple,CEO,68,72,51,69,83,60,98,66,85,69,70,48,1,32229182,17404442
person_013092,offensive_coordinator,54,64,Air Raid,4-3,recruiter,64,70,45,50,88,56,99,67,71,56,95,50,5,6714691,26987995
person_013093,defensive_coordinator,31,59,Multiple,3-3-5,detail_oriented,72,61,18,58,36,90,53,50,74,60,46,56,1,13895406,14821504
person_013094,special_teams_coordinator,60,59,Spread Option,Multiple,schemer,66,70,37,63,61,92,50,70,69,60,61,58,4,5110036,25143002
person_013095,recruiting_coordinator,49,58,Power Run,Nickel,detail_oriented,59,70,28,61,56,54,64,51,26,52,81,91,2,21057718,12837271
person_013096,qb_coach,63,53,West Coast,3-4,players_coach,41,49,64,47,62,35,29,49,27,35,88,49,4,5837752,23751825
person_013097,rb_coach,61,75,Air Raid,Pressure Multiple,detail_oriented,64,79,72,77,77,60,93,95,81,78,68,84,6,33535532,26061009
person_013098,wr_coach,64,58,Multiple,Nickel,detail_oriented,30,45,65,32,54,37,62,55,53,49,81,54,4,19872501,8586010
person_013099,ol_coach,51,46,Spread Option,Bear Front,schemer,53,62,62,49,55,59,42,48,52,35,62,63,1,10492810,8217137
person_013100,dl_coach,48,51,Veer & Shoot,4-2-5,players_coach,55,55,58,43,64,78,38,78,64,43,28,99,2,14555319,9426227
person_013101,lb_coach,30,40,Veer & Shoot,3-4,recruiter,55,45,71,51,28,63,50,38,44,27,73,44,4,6197487,9159442
person_013102,db_coach,33,51,Air Raid,Multiple,recruiter,79,63,63,73,57,63,47,34,38,12,26,89,6,8901383,23122469
person_013103,strength_coach,31,42,Power Run,4-3,recruiter,47,52,44,29,30,90,50,55,38,31,88,78,1,2657506,7946345
person_013104,nil_director,50,67,Pistol Option,3-4,schemer,55,58,50,76,79,76,67,64,58,55,90,67,1,22101524,35984954
person_013210,head_coach,65,63,Pistol Option,4-2-5,recruiter,60,72,91,49,67,92,57,56,32,73,38,68,4,8333237,23290151
person_013211,offensive_coordinator,50,56,Pistol Option,3-3-5,schemer,76,55,58,55,69,97,56,67,83,44,77,56,5,20086814,11015980
person_013212,defensive_coordinator,30,48,Pistol Option,4-3,recruiter,33,49,27,39,59,66,48,51,30,43,65,70,4,7016654,4989683
person_013213,special_teams_coordinator,61,74,Multiple,Nickel,CEO,69,71,58,75,58,48,75,81,71,89,79,96,2,18591649,21754694
person_013214,recruiting_coordinator,32,54,Air Raid,Tite Front,detail_oriented,52,28,61,49,58,73,65,48,46,54,63,91,3,12259766,11591706
person_013215,qb_coach,47,53,Power Spread,Tite Front,CEO,58,43,88,52,71,89,46,40,19,56,65,36,6,7625424,11622542
person_013216,rb_coach,49,39,Spread Option,4-3,players_coach,45,49,42,42,46,51,54,33,41,27,63,59,4,6696583,13488970
person_013217,wr_coach,34,80,Pistol Option,4-3,detail_oriented,66,89,77,67,75,46,75,59,61,90,67,85,2,9974680,53768872
person_013218,ol_coach,31,70,Veer & Shoot,Tite Front,detail_oriented,67,83,52,80,65,40,57,75,56,65,94,42,2,13362809,29289701
person_013219,dl_coach,36,60,Spread Option,Multiple,hard_nosed,51,58,65,60,64,66,82,51,75,73,56,88,5,10355339,19581135
person_013220,lb_coach,34,69,Air Raid,3-3-5,hard_nosed,70,63,90,81,59,68,65,88,82,52,48,41,1,17517933,37115233
person_013221,db_coach,58,61,Pistol Option,4-3,players_coach,64,57,46,54,54,67,53,78,19,62,69,87,4,17669486,24709455
person_013222,strength_coach,46,54,Spread Option,Quarters Match,schemer,50,69,46,39,51,80,35,58,67,38,60,57,5,10419990,22427155
person_013223,nil_director,62,58,Veer & Shoot,Tite Front,recruiter,83,65,28,60,83,57,72,71,48,53,49,59,3,21310637,23159945
person_013329,head_coach,32,68,Power Spread,Multiple,recruiter,76,54,88,66,48,67,77,53,57,69,78,36,2,10383419,17887121
person_013330,offensive_coordinator,46,38,Veer & Shoot,3-4,schemer,48,40,48,46,27,55,50,47,38,50,64,83,4,3026424,6349192
person_013331,defensive_coordinator,59,32,Power Spread,3-4,hard_nosed,18,48,16,19,56,35,26,35,56,45,81,77,3,4248584,3346149
person_013332,special_teams_coordinator,47,55,Spread Option,3-4,hard_nosed,65,57,56,37,61,89,62,54,52,62,62,55,2,14818249,17694557
person_013333,recruiting_coordinator,58,51,RPO Spread,Pressure Multiple,schemer,63,50,53,41,37,78,47,46,45,52,80,65,3,7010435,17918194
person_013334,qb_coach,40,51,RPO Spread,4-3,players_coach,57,38,51,58,32,59,53,53,34,46,87,96,1,4334225,9783073
person_013335,rb_coach,59,65,Power Run,Tite Front,schemer,70,55,74,62,63,78,74,44,99,65,73,52,3,12977541,26387953
person_013336,wr_coach,39,54,Power Spread,4-2-5,schemer,67,65,50,32,42,80,71,51,38,45,65,77,5,14588676,20160998
person_013337,ol_coach,41,34,Multiple,4-3,hard_nosed,29,50,57,41,32,44,24,20,18,28,74,79,3,6051609,6569650
person_013338,dl_coach,37,41,Multiple,Quarters Match,players_coach,45,58,38,56,24,78,22,60,37,30,77,47,2,7393325,10519012
person_013339,lb_coach,37,29,Pro Style,Multiple,detail_oriented,21,37,32,21,28,63,44,30,76,24,75,71,2,5066928,4353964
person_013340,db_coach,38,33,RPO Spread,Quarters Match,players_coach,40,42,16,53,21,51,44,36,37,35,51,20,6,6340252,7161562
person_013341,strength_coach,30,40,Pro Style,3-3-5,schemer,17,44,53,35,50,85,16,7,31,43,48,58,6,5562398,9448159
person_013342,nil_director,55,57,Pro Style,4-3,hard_nosed,53,85,58,62,67,65,62,45,55,71,70,65,2,9969013,18445836
person_013448,head_coach,59,74,Pro Style,4-3,players_coach,75,91,78,63,74,67,77,71,64,54,55,45,3,23079398,12039713
person_013449,offensive_coordinator,48,88,Pistol Option,Nickel,hard_nosed,91,62,78,82,87,62,84,99,75,67,70,57,2,21979754,62960590
person_013450,defensive_coordinator,61,63,Pistol Option,Multiple,schemer,66,49,47,61,70,76,44,61,69,62,94,99,6,18892997,18048124
person_013451,special_teams_coordinator,35,76,West Coast,3-4,recruiter,63,87,89,57,49,83,61,72,55,78,35,78,3,9923928,42417637
person_013452,recruiting_coordinator,66,77,RPO Spread,4-2-5,recruiter,80,70,63,65,83,56,73,71,99,62,57,80,2,25984302,45528300
person_013453,qb_coach,32,69,Spread Option,Quarters Match,schemer,79,65,53,75,62,61,55,80,85,73,69,85,2,29261503,9532856
person_013454,rb_coach,41,87,Pro Style,4-3,detail_oriented,93,99,99,97,89,50,78,90,99,68,83,84,6,48258883,56937931
person_013455,wr_coach,53,90,Air Raid,Quarters Match,hard_nosed,74,99,79,96,99,76,91,99,81,86,82,94,4,31409202,26701079
person_013456,ol_coach,49,72,Pro Style,Multiple,players_coach,69,82,99,74,87,56,70,99,72,55,57,47,4,9493221,43541103
person_013457,dl_coach,68,41,Spread Option,3-4,players_coach,37,35,34,34,45,74,31,32,15,59,76,41,1,7685931,5081422
person_013458,lb_coach,52,62,RPO Spread,Pressure Multiple,players_coach,64,52,41,68,55,72,40,64,53,55,62,73,6,6691865,26106667
person_013459,db_coach,36,55,Spread Option,Quarters Match,hard_nosed,59,71,31,39,54,79,48,47,1,66,56,50,4,8573330,22439017
person_013460,strength_coach,53,57,Power Spread,Multiple,CEO,74,68,57,68,51,74,50,57,19,37,54,67,6,6500754,25222658
person_013461,nil_director,32,73,Pro Style,3-3-5,hard_nosed,81,82,52,81,68,84,81,59,75,71,77,75,4,12648484,15295193
person_013567,head_coach,51,99,Power Spread,4-2-5,players_coach,99,99,99,99,99,62,93,82,99,99,54,59,2,61329650,42731389
person_013568,offensive_coordinator,47,98,RPO Spread,3-4,recruiter,94,84,99,99,90,57,99,99,99,99,94,65,3,50078818,67164350
person_013569,defensive_coordinator,51,92,Pistol Option,Multiple,schemer,94,99,90,99,94,64,85,82,77,99,83,59,5,51903237,47083561
person_013570,special_teams_coordinator,38,68,Air Raid,4-2-5,hard_nosed,64,91,82,69,74,41,77,56,91,79,61,46,5,6924884,27541522
person_013571,recruiting_coordinator,60,84,Power Spread,Quarters Match,CEO,78,57,86,89,99,80,95,99,72,88,95,84,6,19941602,23766113
person_013572,qb_coach,59,83,Spread Option,3-3-5,hard_nosed,91,78,79,94,79,61,97,68,77,69,88,66,4,33677592,27497037
person_013573,rb_coach,60,58,Power Spread,Tite Front,detail_oriented,52,55,52,60,52,96,60,37,81,44,58,63,4,15078415,16732587
person_013574,wr_coach,68,86,Pistol Option,Bear Front,detail_oriented,76,93,60,67,99,54,93,85,99,79,83,90,5,21072239,48111798
person_013575,ol_coach,64,79,Power Run,Tite Front,detail_oriented,80,79,90,66,99,65,88,84,72,74,74,45,5,21535411,16948094
person_013576,dl_coach,45,87,Veer & Shoot,Quarters Match,CEO,70,84,77,94,63,99,91,99,66,74,44,69,2,32967454,28700721
person_013577,lb_coach,41,76,Multiple,Bear Front,CEO,69,69,61,67,72,79,90,90,82,91,58,43,2,31340083,43321193
person_013578,db_coach,31,89,Veer & Shoot,Pressure Multiple,recruiter,99,89,65,83,81,88,99,92,68,93,59,67,5,42069139,31020021
person_013579,strength_coach,43,72,Power Run,4-3,recruiter,94,78,67,76,61,71,63,41,99,77,40,72,1,19490731,13439799
person_013580,nil_director,50,90,Veer & Shoot,3-4,recruiter,85,94,99,85,99,80,91,79,63,99,89,68,3,18896673,39348540
person_013686,head_coach,59,60,Spread Option,3-4,schemer,58,54,57,59,48,64,70,76,36,56,72,61,1,20796819,27135824
person_013687,offensive_coordinator,49,43,Air Raid,Quarters Match,players_coach,44,55,16,28,33,57,44,21,64,57,76,72,1,2799836,9757630
person_013688,defensive_coordinator,50,56,Air Raid,Pressure Multiple,hard_nosed,49,53,72,61,57,71,30,41,61,49,72,53,4,10046433,17737731
person_013689,special_teams_coordinator,64,64,RPO Spread,Nickel,schemer,75,58,60,63,53,39,48,76,80,70,40,68,5,15135043,33600800
person_013690,recruiting_coordinator,39,72,Air Raid,Nickel,schemer,76,67,52,64,77,73,54,60,67,63,82,73,4,10722549,36094543
person_013691,qb_coach,65,51,Veer & Shoot,Nickel,detail_oriented,56,24,84,37,41,82,38,56,59,31,61,74,4,12942437,8477044
person_013692,rb_coach,59,49,RPO Spread,3-3-5,detail_oriented,42,39,50,39,32,67,44,43,59,48,69,60,6,8205271,7146422
person_013693,wr_coach,57,39,Pro Style,3-4,recruiter,44,18,48,27,44,49,43,27,67,36,61,58,2,7623202,12980867
person_013694,ol_coach,56,56,West Coast,Pressure Multiple,hard_nosed,38,57,37,65,54,66,70,48,51,77,42,60,1,17263395,23952775
person_013695,dl_coach,54,77,West Coast,Nickel,hard_nosed,61,60,91,73,57,69,68,99,83,70,91,51,3,19126424,13032669
person_013696,lb_coach,39,92,RPO Spread,Bear Front,detail_oriented,94,96,71,74,97,99,79,88,99,77,49,97,6,12958918,30722144
person_013697,db_coach,67,57,Power Spread,4-2-5,hard_nosed,49,68,53,58,44,41,70,55,94,75,23,22,4,9046514,27074728
person_013698,strength_coach,41,58,West Coast,Quarters Match,players_coach,54,53,56,53,82,70,44,57,45,58,86,64,4,16257986,10762421
person_013699,nil_director,39,69,Air Raid,Tite Front,detail_oriented,99,55,59,74,76,56,68,66,86,69,56,44,6,27650862,27115434
person_013805,head_coach,40,58,Air Raid,Bear Front,schemer,46,55,91,85,61,96,76,51,17,56,99,58,3,13507393,10909889
person_013806,offensive_coordinator,35,68,West Coast,Tite Front,hard_nosed,53,62,56,67,65,85,62,61,90,45,53,68,5,14327131,23875378
person_013807,defensive_coordinator,47,53,Power Spread,Nickel,CEO,39,84,51,67,61,65,64,69,53,57,52,73,6,17332058,7651301
person_013808,special_teams_coordinator,55,35,Power Spread,4-2-5,players_coach,35,43,37,52,37,54,33,23,60,48,82,73,3,3276109,4797646
person_013809,recruiting_coordinator,43,55,Spread Option,Bear Front,players_coach,64,34,56,59,52,54,39,80,34,56,46,89,1,10752278,16001178
person_013810,qb_coach,61,60,Pistol Option,3-3-5,players_coach,55,39,49,45,41,54,49,37,66,55,89,54,4,21277646,29535876
person_013811,rb_coach,37,59,Air Raid,Nickel,CEO,39,46,50,64,51,72,61,49,65,62,66,91,5,5977074,26614174
person_013812,wr_coach,44,48,Multiple,4-3,schemer,39,60,36,72,48,54,59,49,42,56,38,67,3,8734044,7765434
person_013813,ol_coach,46,55,Multiple,Nickel,recruiter,35,43,42,50,58,55,46,58,44,36,56,36,2,8888443,6201812
person_013814,dl_coach,46,78,Air Raid,4-2-5,hard_nosed,73,74,83,52,77,63,80,81,74,81,74,91,1,32597345,14825854
person_013815,lb_coach,45,76,West Coast,Multiple,detail_oriented,75,89,82,60,64,61,78,90,68,81,43,58,5,17215238,33278911
person_013816,db_coach,51,40,Air Raid,Nickel,detail_oriented,20,37,50,38,48,96,70,61,22,46,74,61,3,5206811,10689537
person_013817,strength_coach,49,51,West Coast,Bear Front,players_coach,41,50,75,51,56,77,42,64,49,58,49,82,5,9734462,16925425
person_013818,nil_director,41,56,Air Raid,3-4,detail_oriented,60,48,69,59,50,62,74,56,66,55,73,99,1,15732803,6938261
person_013924,head_coach,46,36,Spread Option,Quarters Match,players_coach,29,12,30,30,41,83,44,34,31,43,50,56,2,3729042,4912803
person_013925,offensive_coordinator,32,53,Power Run,Tite Front,players_coach,45,59,84,44,62,72,65,53,69,37,56,83,2,14989400,8185219
person_013926,defensive_coordinator,64,81,RPO Spread,3-4,detail_oriented,75,80,72,83,97,92,94,78,99,87,99,57,4,23544753,51210311
person_013927,special_teams_coordinator,33,59,Pistol Option,Bear Front,schemer,48,38,31,64,63,67,56,65,53,60,94,96,6,12170553,15435407
person_013928,recruiting_coordinator,37,64,Veer & Shoot,Tite Front,hard_nosed,52,58,84,45,59,72,36,62,45,80,57,82,4,16752931,27192678
person_013929,qb_coach,66,39,Spread Option,4-2-5,schemer,50,47,66,42,43,63,28,48,35,47,81,83,5,8693668,8166562
person_013930,rb_coach,32,66,Spread Option,Tite Front,recruiter,64,56,60,57,88,68,74,63,53,47,74,90,5,16844006,36974313
person_013931,wr_coach,50,76,Power Spread,Multiple,players_coach,88,91,70,76,96,89,83,65,87,99,62,19,6,18511939,12642969
person_013932,ol_coach,50,53,Multiple,3-3-5,detail_oriented,47,34,58,49,68,99,64,67,59,61,43,39,2,16187494,7447851
person_013933,dl_coach,59,50,Power Run,3-4,CEO,25,31,54,57,60,68,31,68,69,37,58,61,4,6429115,19640585
person_013934,lb_coach,43,50,Pistol Option,Pressure Multiple,hard_nosed,50,61,61,52,59,62,50,33,35,44,63,71,6,7586215,9845026
person_013935,db_coach,66,70,Multiple,Pressure Multiple,recruiter,54,60,89,71,62,70,55,80,86,88,77,47,1,24055570,38878275
person_013936,strength_coach,52,89,Pistol Option,Nickel,detail_oriented,71,98,97,89,99,71,89,75,73,77,42,63,3,45377709,23444893
person_013937,nil_director,54,76,Pistol Option,3-3-5,hard_nosed,73,90,67,75,73,46,58,63,68,75,80,53,5,9677555,29655339
person_014043,head_coach,47,57,West Coast,Multiple,recruiter,66,53,77,42,51,72,64,55,65,44,68,63,3,6245807,14854645
person_014044,offensive_coordinator,46,51,Air Raid,Quarters Match,players_coach,52,52,80,45,63,52,51,50,64,60,56,46,5,7094121,13530258
person_014045,defensive_coordinator,61,76,Power Spread,Nickel,schemer,73,87,95,82,67,82,77,57,73,76,53,72,6,12693850,24013073
person_014046,special_teams_coordinator,36,67,Pistol Option,Bear Front,players_coach,75,74,43,73,53,71,84,50,83,65,97,52,3,25445929,34371934
person_014047,recruiting_coordinator,55,66,Spread Option,Pressure Multiple,detail_oriented,70,81,56,61,78,82,61,52,49,84,55,43,3,18309203,37104589
person_014048,qb_coach,59,84,Multiple,4-2-5,players_coach,68,90,89,70,81,79,94,76,71,79,84,52,5,11832841,50045269
person_014049,rb_coach,57,55,Spread Option,4-2-5,CEO,65,48,74,43,56,48,63,25,85,36,82,75,4,4532134,14757843
person_014050,wr_coach,62,78,Multiple,Quarters Match,players_coach,76,84,74,93,81,84,92,76,99,92,97,70,4,25638764,50225368
person_014051,ol_coach,35,39,Power Spread,Pressure Multiple,CEO,28,27,30,30,37,79,47,48,67,68,67,78,1,7254647,3840562
person_014052,dl_coach,55,49,Multiple,Bear Front,players_coach,23,58,45,52,44,70,62,53,25,56,89,61,2,12421883,5791953
person_014053,lb_coach,56,61,RPO Spread,3-3-5,schemer,77,56,60,65,53,67,38,66,95,63,71,38,4,6581979,22507914
person_014054,db_coach,49,37,Multiple,Bear Front,CEO,44,27,20,41,35,66,70,16,34,32,94,75,1,8279224,6875278
person_014055,strength_coach,38,54,Pro Style,Tite Front,CEO,50,74,61,44,75,62,77,64,61,36,94,57,5,3775482,11548214
person_014056,nil_director,55,73,Power Run,Quarters Match,detail_oriented,80,81,82,89,64,39,93,68,79,79,64,75,3,27972013,15635358
person_014162,head_coach,34,66,Spread Option,Nickel,detail_oriented,74,66,69,61,67,47,59,74,57,64,91,59,4,12306095,36229311
person_014163,offensive_coordinator,56,60,Air Raid,Tite Front,players_coach,66,71,73,55,59,49,72,61,89,72,71,50,1,5229146,11199032
person_014164,defensive_coordinator,33,51,Multiple,4-3,schemer,37,65,47,36,51,72,52,49,76,54,64,71,1,11311674,12967180
person_014165,special_teams_coordinator,45,64,West Coast,Pressure Multiple,recruiter,59,84,69,40,58,72,57,41,66,90,64,46,1,23792920,13513808
person_014166,recruiting_coordinator,58,60,Air Raid,3-4,players_coach,53,41,66,50,64,88,34,39,51,39,63,61,6,8638207,31076396
person_014167,qb_coach,48,57,Power Spread,4-3,recruiter,54,61,44,67,55,56,55,67,77,51,55,99,6,6171182,19333123
person_014168,rb_coach,36,57,Veer & Shoot,Bear Front,hard_nosed,64,60,66,64,33,59,65,36,44,49,90,64,2,20719962,18828473
person_014169,wr_coach,36,72,Pro Style,Bear Front,schemer,88,52,64,83,65,53,66,63,85,70,67,77,2,9596004,41080714
person_014170,ol_coach,31,61,Pistol Option,Quarters Match,CEO,46,46,68,62,58,67,85,74,54,65,75,55,3,19912337,15218462
person_014171,dl_coach,64,55,Power Run,4-3,recruiter,57,46,45,78,43,50,55,52,54,49,88,70,1,11106925,22654958
person_014172,lb_coach,66,65,Pistol Option,4-3,CEO,77,60,78,40,68,43,46,63,51,69,70,68,3,16891547,30828716
person_014173,db_coach,54,64,West Coast,Tite Front,players_coach,62,48,75,65,50,51,73,78,87,52,99,42,3,6577722,28599738
person_014174,strength_coach,48,78,Pistol Option,4-3,schemer,99,85,60,73,74,66,71,94,89,85,33,99,4,8616663,29822506
person_014175,nil_director,45,64,Power Run,Tite Front,hard_nosed,64,69,87,56,68,53,99,73,36,69,65,63,5,8802478,32089786
person_014281,head_coach,48,59,Pro Style,4-2-5,CEO,60,55,62,48,72,57,39,73,68,53,60,36,6,14656037,20797504
person_014282,offensive_coordinator,53,70,Pistol Option,Multiple,hard_nosed,69,69,47,73,73,84,63,75,85,70,69,34,5,30333932,35390915
person_014283,defensive_coordinator,66,58,West Coast,Bear Front,hard_nosed,45,19,57,44,69,57,47,65,53,52,60,69,3,19998583,23070388
person_014284,special_teams_coordinator,35,55,Air Raid,Tite Front,recruiter,46,58,56,64,32,96,53,50,27,52,91,98,5,14310159,17045874
person_014285,recruiting_coordinator,61,48,Air Raid,Tite Front,schemer,45,36,38,44,48,92,28,55,58,18,94,48,4,7041154,7769852
person_014286,qb_coach,37,47,RPO Spread,4-3,players_coach,69,56,31,43,44,63,54,42,56,24,44,72,4,5128240,12919495
person_014287,rb_coach,61,55,Spread Option,3-4,recruiter,44,63,36,70,48,61,90,48,24,62,88,67,1,14122021,13793163
person_014288,wr_coach,35,54,Air Raid,Quarters Match,recruiter,43,66,36,57,40,48,90,66,99,36,75,67,5,4349594,19624531
person_014289,ol_coach,49,56,Power Run,Quarters Match,schemer,46,55,49,58,57,61,64,58,52,51,62,93,5,10163652,6796563
