personId,programId,interestRank,interestLevel,offerStatus,officialVisitStatus,nilOffer,relationshipScore,pipelineBonus
person_022277,program_utep,5,30,offered,none,104090,40,False
person_022278,program_north_texas,1,51,not_offered,scheduled,154857,61,False
person_022278,program_texas_state,2,56,not_offered,none,284656,46,False
person_022278,program_troy,3,23,not_offered,completed,169553,30,False
person_022278,program_miami_fl,4,47,offered,scheduled,224980,55,False
person_022278,program_tcu,5,48,offered,none,136610,52,False
person_022279,program_texas,1,95,not_offered,none,110665,99,False
person_022279,program_colorado_state,2,54,not_offered,completed,146416,58,False
person_022279,program_indiana,3,15,not_offered,completed,140487,1,False
person_022279,program_southern_miss,4,10,offered,none,191854,17,False
person_022279,program_kent_state,5,25,not_offered,scheduled,181467,31,False
person_022280,program_san_diego_state,1,67,not_offered,scheduled,400527,69,False
person_022280,program_buffalo,2,37,offered,completed,479509,27,False
person_022280,program_delaware,3,59,offered,completed,165098,65,False
person_022280,program_central_michigan,4,27,not_offered,scheduled,353817,35,False
person_022280,program_boston_college,5,23,not_offered,completed,163778,25,False
person_022281,program_baylor,1,53,not_offered,scheduled,299427,48,False
person_022281,program_liberty,2,51,not_offered,completed,640713,54,False
person_022281,program_illinois,3,74,not_offered,none,358695,50,False
person_022281,program_east_carolina,4,52,offered,none,283046,67,False
person_022281,program_penn_state,5,38,not_offered,none,222598,10,False
person_022282,program_purdue,1,59,not_offered,scheduled,545863,38,False
person_022282,program_louisiana_tech,2,50,not_offered,completed,561515,36,False
person_022282,program_cincinnati,3,41,not_offered,none,346707,24,False
person_022282,program_mississippi_state,4,31,not_offered,scheduled,328165,38,False
person_022282,program_iowa_state,5,33,offered,none,616662,16,False
person_022283,program_arkansas_state,1,71,not_offered,completed,6710200,76,False
person_022283,program_buffalo,2,45,offered,completed,8005207,51,False
person_022283,program_kent_state,3,42,not_offered,none,4052008,49,False
person_022283,program_ball_state,4,22,offered,scheduled,6384767,31,False
person_022283,program_usf,5,23,offered,scheduled,3450624,55,False
person_022284,program_missouri_state,1,45,offered,completed,680988,51,False
person_022284,program_ole_miss,2,71,offered,scheduled,989619,65,False
person_022284,program_cincinnati,3,52,offered,none,1129918,57,False
person_022284,program_nebraska,4,30,offered,completed,1792020,32,False
person_022284,program_washington,5,39,offered,completed,1842695,47,False
person_022285,program_tennessee,1,61,offered,scheduled,2524191,63,False
person_022285,program_oklahoma_state,2,44,not_offered,scheduled,1872383,48,False
person_022285,program_alabama,3,66,not_offered,completed,2097846,73,False
person_022285,program_florida_atlantic,4,52,offered,scheduled,2515297,62,False
person_022285,program_fiu,5,43,not_offered,scheduled,2674453,42,False
person_022286,program_georgia_state,1,55,offered,completed,372398,41,False
person_022286,program_coastal_carolina,2,64,offered,completed,174524,40,False
person_022286,program_new_mexico,3,38,not_offered,completed,392752,46,False
person_022286,program_san_diego_state,4,23,offered,completed,242799,30,False
person_022286,program_duke,5,9,offered,completed,341232,10,False
person_022287,program_colorado,1,56,not_offered,none,35418,50,False
person_022287,program_georgia_tech,2,60,offered,scheduled,56802,45,False
person_022287,program_miami_fl,3,42,offered,completed,36460,55,False
person_022287,program_east_carolina,4,28,not_offered,completed,33480,25,False
person_022287,program_west_virginia,5,29,offered,scheduled,52181,24,False
person_022288,program_wyoming,1,70,offered,completed,194534,80,False
person_022288,program_michigan_state,2,35,not_offered,none,199992,34,False
person_022288,program_tennessee,3,66,offered,completed,171428,73,False
person_022288,program_san_jose_state,4,34,offered,none,155935,33,False
person_022288,program_tulsa,5,18,not_offered,scheduled,176477,14,False
person_022289,program_old_dominion,1,47,offered,none,5869518,57,False
person_022289,program_lsu,2,66,offered,completed,8668010,75,False
person_022289,program_houston,3,31,offered,none,5185437,20,False
person_022289,program_auburn,4,25,offered,none,4131278,23,False
person_022289,program_pittsburgh,5,65,offered,none,4730338,81,False
person_022290,program_oregon_state,1,55,not_offered,completed,5629013,58,False
person_022290,program_oklahoma_state,2,77,not_offered,completed,3916191,71,False
person_022290,program_georgia,3,54,not_offered,completed,4856349,46,False
person_022290,program_jacksonville_state,4,31,offered,none,5046939,41,False
person_022290,program_northern_illinois,5,2,offered,scheduled,4396523,6,False
person_022291,program_tcu,1,71,offered,completed,1663439,60,False
person_022291,program_arizona_state,2,32,offered,completed,830431,42,False
person_022291,program_middle_tennessee,3,34,offered,completed,762448,22,False
person_022291,program_buffalo,4,17,not_offered,completed,1235429,16,False
person_022291,program_marshall,5,18,not_offered,none,1503794,32,False
person_022292,program_smu,1,65,offered,none,220667,66,False
person_022292,program_oregon,2,48,not_offered,scheduled,486174,34,False
person_022292,program_vanderbilt,3,49,not_offered,completed,283378,34,False
person_022292,program_rutgers,4,42,not_offered,completed,319120,57,False
person_022292,program_akron,5,9,not_offered,scheduled,278381,1,False
person_022293,program_ucf,1,68,offered,scheduled,496889,60,False
person_022293,program_illinois,2,58,offered,scheduled,529001,62,False
person_022293,program_wake_forest,3,46,not_offered,none,358669,49,False
person_022293,program_coastal_carolina,4,43,not_offered,scheduled,290080,24,False
person_022293,program_syracuse,5,36,offered,none,562989,41,False
person_022294,program_oregon,1,71,offered,scheduled,1861843,81,False
person_022294,program_texas_tech,2,65,offered,none,2405836,64,False
person_022294,program_memphis,3,26,not_offered,none,1942284,23,False
person_022294,program_army,4,31,not_offered,scheduled,1153232,28,False
person_022294,program_akron,5,39,offered,scheduled,2409741,44,False
person_022295,program_minnesota,1,54,offered,completed,966257,63,False
person_022295,program_wyoming,2,47,offered,completed,925276,34,False
person_022295,program_new_mexico,3,54,offered,scheduled,968338,47,False
person_022295,program_ole_miss,4,58,not_offered,completed,977830,50,False
person_022295,program_san_diego_state,5,6,offered,completed,547366,1,False
person_022296,program_south_carolina,1,72,not_offered,scheduled,437047,53,False
person_022296,program_rice,2,49,not_offered,completed,566010,60,False
person_022296,program_north_texas,3,52,offered,scheduled,503805,45,False
person_022296,program_auburn,4,12,offered,completed,642739,17,False
person_022296,program_northern_illinois,5,48,offered,completed,516932,53,False
person_022297,program_texas_a_m,1,70,offered,scheduled,115142,67,False
person_022297,program_southern_miss,2,61,offered,completed,244940,59,False
person_022297,program_miami_oh,3,64,not_offered,completed,226412,63,False
person_022297,program_army,4,41,offered,completed,216149,29,False
person_022297,program_navy,5,10,offered,scheduled,191750,18,False
person_022298,program_georgia,1,73,offered,completed,1391709,68,False
person_022298,program_indiana,2,54,offered,scheduled,627076,54,False
person_022298,program_louisiana_tech,3,36,not_offered,none,1710068,24,False
person_022298,program_hawaii,4,52,offered,none,1440111,59,False
person_022298,program_colorado,5,23,not_offered,scheduled,1473533,25,False
person_022299,program_memphis,1,50,not_offered,scheduled,489162,63,False
person_022299,program_tulane,2,60,not_offered,completed,1276272,58,False
person_022299,program_texas_a_m,3,21,offered,none,614221,25,False
person_022299,program_virginia,4,38,not_offered,completed,473458,51,False
person_022299,program_sam_houston,5,24,not_offered,scheduled,1040608,13,False
person_022300,program_georgia,1,83,not_offered,none,1123688,61,False
person_022300,program_south_alabama,2,49,not_offered,completed,1114257,45,False
person_022300,program_auburn,3,40,not_offered,completed,418302,13,False
person_022300,program_unlv,4,20,offered,none,608224,38,False
person_022300,program_hawaii,5,26,offered,none,1151412,38,False
person_022301,program_bowling_green,1,24,offered,completed,3333276,32,False
person_022301,program_memphis,2,48,offered,none,2443476,56,False
person_022301,program_miami_fl,3,42,not_offered,none,4219912,37,False
person_022301,program_arizona_state,4,46,not_offered,scheduled,4441515,36,False
person_022301,program_boston_college,5,42,offered,scheduled,2604381,25,False
person_022302,program_iowa,1,73,not_offered,completed,329323,60,False
person_022302,program_east_carolina,2,32,offered,none,238901,45,False
person_022302,program_texas_tech,3,24,not_offered,completed,343791,15,False
person_022302,program_sam_houston,4,28,not_offered,scheduled,193923,42,False
person_022302,program_wake_forest,5,4,offered,none,422253,1,False
person_022303,program_tcu,1,58,not_offered,completed,1236439,68,False
person_022303,program_boston_college,2,34,offered,completed,1772744,42,False
person_022303,program_notre_dame,3,45,offered,none,1182933,78,False
person_022303,program_colorado_state,4,33,not_offered,none,703849,32,False
person_022303,program_texas,5,31,not_offered,scheduled,1185929,38,False
person_022304,program_mississippi_state,1,77,offered,completed,240759,76,False
person_022304,program_north_carolina,2,54,not_offered,none,180301,38,False
person_022304,program_sacramento_state,3,35,offered,scheduled,199422,38,False
person_022304,program_kent_state,4,46,not_offered,scheduled,254885,31,False
person_022304,program_texas_tech,5,8,offered,completed,206639,27,False
person_022305,program_kent_state,1,67,not_offered,completed,346626,73,False
person_022305,program_washington_state,2,47,offered,completed,184071,48,False
person_022305,program_penn_state,3,57,not_offered,none,157494,84,False
person_022305,program_wake_forest,4,32,offered,completed,115068,41,False
person_022305,program_east_carolina,5,22,offered,none,212803,34,False
person_022306,program_wyoming,1,73,offered,none,395315,74,False
person_022306,program_old_dominion,2,72,offered,scheduled,385916,68,False
person_022306,program_arizona,3,69,offered,scheduled,403753,61,False
person_022306,program_kansas,4,50,offered,scheduled,193643,64,False
person_022306,program_arkansas,5,38,not_offered,scheduled,417108,29,False
person_022307,program_virginia_tech,1,59,offered,scheduled,469727,57,False
person_022307,program_central_michigan,2,60,offered,none,294901,65,False
person_022307,program_kennesaw_state,3,47,not_offered,completed,451440,41,False
person_022307,program_south_carolina,4,56,offered,completed,284453,62,False
person_022307,program_appalachian_state,5,22,not_offered,none,255143,29,False
person_022308,program_florida_atlantic,1,57,not_offered,scheduled,268231,74,False
person_022308,program_kennesaw_state,2,49,not_offered,scheduled,175427,59,False
person_022308,program_oklahoma_state,3,51,not_offered,none,134735,60,False
person_022308,program_georgia_state,4,17,not_offered,completed,264585,22,False
person_022308,program_ucf,5,37,not_offered,completed,123465,27,False
person_022309,program_rice,1,54,offered,scheduled,3553779,55,False
person_022309,program_arkansas,2,32,not_offered,none,1572188,35,False
person_022309,program_miami_oh,3,40,offered,scheduled,2200223,53,False
person_022309,program_middle_tennessee,4,21,not_offered,completed,2760856,28,False
person_022309,program_maryland,5,36,offered,none,1454276,60,False
person_022310,program_miami_oh,1,52,not_offered,completed,150258,47,False
person_022310,program_vanderbilt,2,65,not_offered,completed,180231,40,False
person_022310,program_michigan_state,3,64,offered,none,187643,43,False
person_022310,program_missouri_state,4,41,not_offered,none,160555,47,False
person_022310,program_army,5,18,offered,completed,109935,9,False
person_022311,program_penn_state,1,62,not_offered,none,3260752,68,False
person_022311,program_southern_miss,2,41,offered,completed,2053061,33,False
person_022311,program_northwestern,3,21,not_offered,none,1716824,32,False
person_022311,program_nevada,4,65,offered,none,1739995,65,False
person_022311,program_louisville,5,58,not_offered,completed,3442448,64,False
person_022312,program_usf,1,66,offered,completed,561748,75,False
person_022312,program_north_dakota_state,2,54,not_offered,completed,719330,50,False
person_022312,program_wake_forest,3,85,not_offered,scheduled,414366,71,False
person_022312,program_troy,4,50,offered,none,617927,42,False
person_022312,program_virginia_tech,5,27,offered,none,1022533,27,False
person_022313,program_mississippi_state,1,74,not_offered,none,61926,61,False
person_022313,program_oklahoma_state,2,62,offered,none,61414,57,False
person_022313,program_ole_miss,3,55,offered,completed,61579,58,False
person_022313,program_hawaii,4,22,not_offered,scheduled,119682,21,False
person_022313,program_uconn,5,25,not_offered,scheduled,103281,41,False
person_022314,program_missouri,1,46,offered,none,387023,47,False
person_022314,program_memphis,2,55,offered,scheduled,742429,63,False
person_022314,program_army,3,47,not_offered,none,337773,42,False
person_022314,program_bowling_green,4,7,not_offered,none,455665,13,False
person_022314,program_stanford,5,41,not_offered,scheduled,750528,14,False
person_022315,program_western_kentucky,1,65,offered,scheduled,441147,82,False
person_022315,program_georgia_state,2,45,offered,completed,429018,51,False
person_022315,program_arizona,3,39,offered,none,582942,36,False
person_022315,program_nevada,4,44,not_offered,scheduled,543477,39,False
person_022315,program_mississippi_state,5,48,offered,completed,516197,45,False
person_022316,program_oklahoma_state,1,58,offered,completed,168165,58,False
person_022316,program_north_dakota_state,2,76,offered,none,149808,58,False
person_022316,program_duke,3,51,offered,none,181810,48,False
person_022316,program_pittsburgh,4,25,offered,scheduled,170978,1,False
person_022316,program_lsu,5,58,offered,scheduled,173698,48,False
person_022317,program_houston,1,91,offered,none,1673023,95,False
person_022317,program_buffalo,2,70,offered,none,1920745,81,False
person_022317,program_miami_fl,3,46,offered,completed,1239516,34,False
person_022317,program_fresno_state,4,36,not_offered,scheduled,1831067,43,False
person_022317,program_texas_tech,5,53,not_offered,scheduled,1342188,50,False
person_022318,program_kennesaw_state,1,62,not_offered,none,506769,48,False
person_022318,program_appalachian_state,2,65,not_offered,none,465321,51,False
person_022318,program_washington,3,45,not_offered,completed,405858,50,False
person_022318,program_south_carolina,4,52,offered,completed,376010,50,False
person_022318,program_north_texas,5,36,offered,scheduled,397936,26,False
person_022319,program_eastern_michigan,1,54,not_offered,none,502723,58,False
person_022319,program_bowling_green,2,53,not_offered,completed,436609,48,False
person_022319,program_western_kentucky,3,17,offered,scheduled,169895,5,False
person_022319,program_north_dakota_state,4,66,offered,none,254674,54,False
person_022319,program_new_mexico_state,5,16,offered,completed,380413,29,False
person_022320,program_louisiana_tech,1,38,offered,completed,1346210,55,False
person_022320,program_middle_tennessee,2,26,offered,none,1372964,25,False
person_022320,program_utah,3,69,not_offered,none,981891,58,False
person_022320,program_north_carolina,4,48,offered,scheduled,1906863,59,False
person_022320,program_buffalo,5,29,offered,none,1371849,39,False
person_022321,program_ball_state,1,86,offered,scheduled,726438,81,False
person_022321,program_western_michigan,2,57,offered,completed,947930,42,False
person_022321,program_florida_atlantic,3,48,offered,none,376911,56,False
person_022321,program_california,4,51,offered,none,575972,49,False
person_022321,program_southern_miss,5,32,not_offered,completed,1122562,54,False
person_022322,program_georgia,1,54,offered,scheduled,1227616,71,False
person_022322,program_boston_college,2,38,offered,none,1337032,36,False
person_022322,program_wake_forest,3,67,not_offered,completed,1123894,85,False
person_022322,program_colorado,4,23,not_offered,scheduled,863010,34,False
person_022322,program_ohio_state,5,52,not_offered,scheduled,2028323,50,False
person_022323,program_washington,1,99,offered,completed,551260,85,False
person_022323,program_louisiana_tech,2,75,not_offered,none,458152,90,False
person_022323,program_usf,3,79,not_offered,none,1024224,83,False
person_022323,program_coastal_carolina,4,8,offered,none,563090,1,False
person_022323,program_louisville,5,16,offered,completed,1336374,1,False
person_022324,program_miami_fl,1,37,offered,completed,259604,34,False
person_022324,program_charlotte,2,45,offered,scheduled,356249,58,False
person_022324,program_ucf,3,66,offered,none,282673,86,False
person_022324,program_uab,4,43,not_offered,scheduled,361220,39,False
person_022324,program_florida,5,1,offered,scheduled,214241,3,False
person_022325,program_central_michigan,1,44,offered,none,667244,40,False
person_022325,program_army,2,51,not_offered,completed,806019,51,False
person_022325,program_new_mexico_state,3,45,not_offered,none,675175,34,False
person_022325,program_unlv,4,25,not_offered,completed,949851,19,False
person_022325,program_nebraska,5,62,not_offered,scheduled,993367,64,False
person_022326,program_marshall,1,75,offered,completed,2521748,94,False
person_022326,program_oregon,2,59,offered,none,4181225,67,False
person_022326,program_ohio,3,56,offered,scheduled,1616756,31,False
person_022326,program_indiana,4,29,not_offered,scheduled,3902405,43,False
person_022326,program_southern_miss,5,30,offered,scheduled,3990802,19,False
person_022327,program_north_texas,1,41,not_offered,completed,369798,26,False
person_022327,program_florida_state,2,42,offered,scheduled,494335,19,False
person_022327,program_old_dominion,3,34,offered,none,441015,41,False
person_022327,program_hawaii,4,12,offered,none,254936,14,False
person_022327,program_tcu,5,32,offered,completed,340949,16,False
person_022328,program_iowa,1,60,offered,scheduled,1876986,55,False
person_022328,program_arizona,2,99,not_offered,completed,1344356,86,False
person_022328,program_minnesota,3,39,not_offered,none,1039220,51,False
person_022328,program_new_mexico,4,21,offered,none,1434289,13,False
person_022328,program_boston_college,5,42,offered,none,1039045,42,False
person_022329,program_utep,1,46,not_offered,completed,933956,33,False
person_022329,program_sacramento_state,2,28,offered,completed,710366,28,False
person_022329,program_oregon,3,44,not_offered,scheduled,2125944,38,False
person_022329,program_wyoming,4,26,not_offered,none,2089861,28,False
person_022329,program_ball_state,5,37,not_offered,none,1556055,34,False
person_022330,program_louisiana_tech,1,64,not_offered,scheduled,597697,63,False
person_022330,program_miami_fl,2,38,offered,none,558934,36,False
person_022330,program_lsu,3,72,offered,none,229116,61,False
person_022330,program_new_mexico,4,46,offered,completed,666548,48,False
person_022330,program_east_carolina,5,30,offered,scheduled,257506,42,False
person_022331,program_memphis,1,55,not_offered,none,291776,54,False
person_022331,program_virginia,2,58,not_offered,completed,194969,62,False
person_022331,program_wake_forest,3,29,offered,none,307588,35,False
person_022331,program_tcu,4,6,not_offered,none,280298,13,False
person_022331,program_missouri,5,53,offered,none,141212,31,False
person_022332,program_houston,1,48,not_offered,completed,293339,34,False
person_022332,program_mississippi_state,2,81,not_offered,completed,288344,82,False
person_022332,program_ulm,3,43,not_offered,scheduled,367861,28,False
person_022332,program_duke,4,38,not_offered,scheduled,148574,41,False
person_022332,program_baylor,5,16,offered,none,292273,1,False
person_022333,program_clemson,1,48,not_offered,completed,254107,33,False
person_022333,program_troy,2,37,offered,scheduled,378564,22,False
person_022333,program_north_dakota_state,3,38,not_offered,completed,495278,50,False
person_022333,program_temple,4,39,offered,scheduled,550996,48,False
person_022333,program_akron,5,33,offered,scheduled,198218,35,False
person_022334,program_san_jose_state,1,62,offered,scheduled,569602,82,False
person_022334,program_maryland,2,65,not_offered,completed,307030,78,False
person_022334,program_kansas,3,30,not_offered,completed,536784,45,False
person_022334,program_wyoming,4,35,offered,scheduled,298956,32,False
person_022334,program_bowling_green,5,59,not_offered,none,474899,52,False
person_022335,program_appalachian_state,1,85,not_offered,none,1488557,97,False
person_022335,program_florida,2,78,offered,completed,838413,80,False
person_022335,program_rice,3,38,offered,scheduled,1029941,46,False
person_022335,program_jacksonville_state,4,38,not_offered,scheduled,1203927,20,False
person_022335,program_baylor,5,20,not_offered,scheduled,680939,37,False
person_022336,program_indiana,1,74,not_offered,completed,706929,73,False
person_022336,program_sam_houston,2,58,not_offered,none,240468,40,False
person_022336,program_northwestern,3,59,not_offered,none,344041,58,False
person_022336,program_michigan_state,4,23,not_offered,none,633125,37,False
person_022336,program_oregon,5,37,not_offered,completed,664245,28,False
person_022337,program_charlotte,1,59,not_offered,scheduled,115015,61,False
person_022337,program_tulane,2,40,offered,none,277820,38,False
person_022337,program_south_alabama,3,34,offered,completed,197808,13,False
person_022337,program_colorado,4,52,offered,completed,168431,57,False
person_022337,program_fiu,5,38,offered,none,119020,47,False
person_022338,program_temple,1,61,offered,scheduled,49646,79,False
person_022338,program_colorado_state,2,58,offered,completed,26751,62,False
person_022338,program_oregon,3,47,offered,none,34684,45,False
person_022338,program_maryland,4,72,offered,scheduled,35637,75,False
person_022338,program_sam_houston,5,32,not_offered,scheduled,80687,32,False
person_022339,program_ulm,1,62,offered,scheduled,366758,70,False
person_022339,program_north_texas,2,66,not_offered,none,272949,52,False
person_022339,program_florida_atlantic,3,61,not_offered,scheduled,368533,43,False
person_022339,program_virginia_tech,4,27,offered,scheduled,583273,35,False
person_022339,program_boise_state,5,21,not_offered,none,214991,26,False
person_022340,program_usc,1,85,not_offered,none,211105,99,False
person_022340,program_akron,2,33,offered,completed,346881,25,False
person_022340,program_indiana,3,64,offered,scheduled,210143,52,False
person_022340,program_south_carolina,4,22,offered,none,357387,36,False
person_022340,program_georgia,5,32,not_offered,completed,278259,9,False
person_022341,program_north_texas,1,43,offered,scheduled,1315871,58,False
person_022341,program_stanford,2,84,offered,scheduled,716155,77,False
person_022341,program_arizona,3,82,offered,none,1235335,81,False
person_022341,program_arizona_state,4,27,offered,completed,1502217,10,False
person_022341,program_north_carolina,5,52,not_offered,none,1327216,60,False
person_022342,program_north_texas,1,71,offered,none,820977,86,False
person_022342,program_iowa_state,2,51,not_offered,none,1244120,59,False
person_022342,program_georgia_tech,3,41,offered,completed,1094284,54,False
person_022342,program_new_mexico_state,4,24,not_offered,completed,1212373,28,False
person_022342,program_arizona_state,5,61,not_offered,none,1586262,73,False
person_022343,program_washington,1,43,offered,completed,896597,28,False
person_022343,program_alabama,2,31,offered,scheduled,1584614,39,False
person_022343,program_fiu,3,12,not_offered,none,1089938,4,False
person_022343,program_washington_state,4,59,offered,none,1529607,48,False
person_022343,program_marshall,5,51,offered,scheduled,1347528,56,False
person_022344,program_arizona_state,1,67,offered,none,2276692,65,False
person_022344,program_virginia,2,30,offered,none,933409,40,False
person_022344,program_pittsburgh,3,44,offered,none,1048124,33,False
person_022344,program_washington_state,4,41,offered,none,2606797,76,False
person_022344,program_sam_houston,5,36,offered,completed,2196731,57,False
person_022345,program_georgia,1,97,not_offered,none,95411,89,False
person_022345,program_uab,2,35,not_offered,scheduled,173270,12,False
person_022345,program_appalachian_state,3,67,not_offered,scheduled,159868,63,False
person_022345,program_clemson,4,39,offered,scheduled,111303,30,False
person_022345,program_washington,5,32,offered,completed,134605,24,False
person_022346,program_kansas_state,1,47,offered,none,1520766,56,False
person_022346,program_temple,2,49,not_offered,completed,1785817,40,False
person_022346,program_alabama,3,57,not_offered,scheduled,1436336,50,False
person_022346,program_west_virginia,4,35,offered,scheduled,579234,38,False
person_022346,program_missouri_state,5,58,offered,none,1114065,65,False
person_022347,program_south_alabama,1,38,not_offered,none,250972,44,False
person_022347,program_san_diego_state,2,59,offered,none,165017,59,False
person_022347,program_kansas_state,3,56,offered,none,149278,53,False
person_022347,program_missouri,4,79,not_offered,completed,374859,73,False
person_022347,program_texas_a_m,5,28,offered,scheduled,222612,52,False
person_022348,program_boston_college,1,54,offered,completed,539311,54,False
person_022348,program_auburn,2,51,offered,completed,308209,38,False
person_022348,program_west_virginia,3,35,not_offered,scheduled,581754,61,False
person_022348,program_western_kentucky,4,3,offered,completed,533375,1,False
person_022348,program_fiu,5,18,offered,scheduled,592596,26,False
person_022349,program_old_dominion,1,52,offered,none,1904299,64,False
person_022349,program_navy,2,45,offered,scheduled,5267977,48,False
person_022349,program_clemson,3,45,offered,none,2404366,30,False
person_022349,program_uab,4,15,offered,completed,3867490,18,False
person_022349,program_michigan,5,57,offered,completed,2351830,80,False
person_022350,program_boise_state,1,90,offered,none,3312410,82,False
person_022350,program_umass,2,33,not_offered,completed,1395841,22,False
person_022350,program_iowa_state,3,60,offered,scheduled,3244986,62,False
person_022350,program_akron,4,39,not_offered,completed,3343156,42,False
person_022350,program_san_jose_state,5,32,not_offered,none,3803722,37,False
person_022351,program_oklahoma,1,60,not_offered,scheduled,2651287,60,False
person_022351,program_georgia_state,2,45,not_offered,scheduled,3184406,49,False
person_022351,program_troy,3,27,offered,completed,3086586,17,False
person_022351,program_illinois,4,77,offered,scheduled,4678877,76,False
person_022351,program_smu,5,51,offered,none,2956183,41,False
person_022352,program_umass,1,50,not_offered,completed,261380,56,False
person_022352,program_virginia,2,27,offered,completed,235652,37,False
person_022352,program_stanford,3,46,not_offered,none,183518,25,False
person_022352,program_north_carolina,4,56,not_offered,completed,125271,52,False
person_022352,program_north_dakota_state,5,10,offered,none,160199,21,False
person_022353,program_oregon_state,1,60,offered,scheduled,147427,53,False
person_022353,program_arkansas_state,2,48,offered,scheduled,173799,68,False
person_022353,program_boston_college,3,52,offered,completed,203194,55,False
person_022353,program_mississippi_state,4,75,not_offered,none,175049,81,False
person_022353,program_utep,5,31,not_offered,scheduled,116971,32,False
person_022354,program_middle_tennessee,1,63,not_offered,scheduled,339884,65,False
person_022354,program_penn_state,2,45,offered,scheduled,254652,56,False
person_022354,program_oregon,3,64,offered,scheduled,243801,64,False
person_022354,program_rice,4,34,not_offered,scheduled,158145,39,False
person_022354,program_wake_forest,5,41,not_offered,completed,175794,28,False
person_022355,program_arizona,1,50,not_offered,completed,1023663,37,False
person_022355,program_new_mexico_state,2,68,offered,completed,2052422,62,False
person_022355,program_utep,3,54,not_offered,none,1880021,45,False
person_022355,program_california,4,41,offered,completed,1028515,39,False
person_022355,program_texas_state,5,44,offered,completed,1188226,37,False
person_022356,program_appalachian_state,1,71,not_offered,none,449724,81,False
person_022356,program_sam_houston,2,68,offered,none,415553,49,False
person_022356,program_northwestern,3,33,not_offered,scheduled,299696,37,False
person_022356,program_kansas_state,4,34,offered,none,437433,54,False
person_022356,program_tcu,5,20,offered,none,399303,14,False
person_022357,program_auburn,1,79,offered,none,1452338,51,False
person_022357,program_baylor,2,66,not_offered,none,1979256,74,False
person_022357,program_northwestern,3,46,not_offered,completed,1052387,38,False
person_022357,program_troy,4,34,offered,completed,2331687,32,False
person_022357,program_south_alabama,5,49,not_offered,scheduled,1588918,45,False
person_022358,program_miami_oh,1,56,offered,scheduled,662644,60,False
person_022358,program_uab,2,41,not_offered,completed,827373,11,False
person_022358,program_north_texas,3,52,offered,scheduled,506754,57,False
person_022358,program_duke,4,54,offered,completed,740360,69,False
person_022358,program_middle_tennessee,5,30,offered,none,395692,26,False
person_022359,program_hawaii,1,65,not_offered,none,327967,61,False
person_022359,program_central_michigan,2,50,offered,completed,518695,59,False
person_022359,program_sam_houston,3,50,offered,none,385576,52,False
person_022359,program_louisiana,4,5,offered,scheduled,536108,1,False
person_022359,program_arkansas,5,68,offered,none,426611,81,False
person_022360,program_miami_oh,1,40,not_offered,completed,510066,31,False
person_022360,program_ulm,2,44,offered,none,758680,62,False
person_022360,program_delaware,3,54,not_offered,none,949198,54,False
person_022360,program_georgia_southern,4,35,not_offered,completed,716807,34,False
person_022360,program_jacksonville_state,5,26,offered,scheduled,1062878,26,False
person_022361,program_missouri_state,1,77,offered,none,2032506,85,False
person_022361,program_colorado,2,46,offered,none,1088576,19,False
person_022361,program_duke,3,46,offered,none,1655839,65,False
person_022361,program_oklahoma,4,40,not_offered,none,1819577,31,False
person_022361,program_auburn,5,49,offered,none,669286,54,False
person_022362,program_northern_illinois,1,66,not_offered,completed,1520783,51,False
person_022362,program_georgia_state,2,38,not_offered,completed,602798,29,False
person_022362,program_oregon_state,3,43,not_offered,completed,869684,51,False
person_022362,program_wyoming,4,32,not_offered,scheduled,947162,16,False
person_022362,program_utep,5,33,offered,none,545340,48,False
person_022363,program_purdue,1,56,not_offered,completed,581802,64,False
person_022363,program_notre_dame,2,49,offered,completed,318106,27,False
person_022363,program_charlotte,3,46,not_offered,completed,382992,67,False
person_022363,program_pittsburgh,4,37,offered,scheduled,656947,52,False
person_022363,program_missouri,5,57,offered,scheduled,291071,41,False
person_022364,program_colorado_state,1,57,offered,scheduled,84392,49,False
person_022364,program_buffalo,2,43,not_offered,none,60545,29,False
person_022364,program_ulm,3,12,not_offered,scheduled,60848,6,False
person_022364,program_ohio,4,50,not_offered,scheduled,144072,61,False
person_022364,program_texas,5,27,offered,none,56440,46,False
person_022365,program_arizona,1,47,not_offered,scheduled,3426436,60,False
person_022365,program_ucf,2,38,not_offered,scheduled,6261298,48,False
person_022365,program_arkansas,3,53,offered,completed,5622707,58,False
person_022365,program_wyoming,4,49,not_offered,none,7391376,48,False
person_022365,program_umass,5,56,offered,scheduled,3292770,43,False
person_022366,program_colorado_state,1,57,offered,completed,1343368,42,False
person_022366,program_duke,2,40,not_offered,none,1139502,40,False
person_022366,program_louisiana_tech,3,60,offered,completed,1208035,56,False
person_022366,program_ucla,4,62,not_offered,none,1630508,39,False
person_022366,program_indiana,5,19,offered,scheduled,960879,2,False
person_022367,program_minnesota,1,58,not_offered,none,282127,57,False
person_022367,program_florida,2,60,offered,none,281637,76,False
person_022367,program_ohio_state,3,61,not_offered,none,132424,50,False
person_022367,program_san_diego_state,4,21,not_offered,scheduled,232934,1,False
person_022367,program_cincinnati,5,47,offered,scheduled,200467,49,False
person_022368,program_baylor,1,73,not_offered,none,229575,61,False
person_022368,program_utsa,2,41,offered,none,630806,31,False
person_022368,program_georgia_state,3,49,not_offered,none,476916,46,False
person_022368,program_nebraska,4,87,offered,scheduled,317567,86,False
