staffAssignmentId,programId,personId,roleId,seasonYear,status
staff_program_hawaii_lb_coach,program_hawaii,person_012506,lb_coach,2026,active
staff_program_hawaii_db_coach,program_hawaii,person_012507,db_coach,2026,active
staff_program_hawaii_strength_coach,program_hawaii,person_012508,strength_coach,2026,active
staff_program_hawaii_nil_director,program_hawaii,person_012509,nil_director,2026,active
staff_program_nevada_head_coach,program_nevada,person_012615,head_coach,2026,active
staff_program_nevada_offensive_coordinator,program_nevada,person_012616,offensive_coordinator,2026,active
staff_program_nevada_defensive_coordinator,program_nevada,person_012617,defensive_coordinator,2026,active
staff_program_nevada_special_teams_coordinator,program_nevada,person_012618,special_teams_coordinator,2026,active
staff_program_nevada_recruiting_coordinator,program_nevada,person_012619,recruiting_coordinator,2026,active
staff_program_nevada_qb_coach,program_nevada,person_012620,qb_coach,2026,active
staff_program_nevada_rb_coach,program_nevada,person_012621,rb_coach,2026,active
staff_program_nevada_wr_coach,program_nevada,person_012622,wr_coach,2026,active
staff_program_nevada_ol_coach,program_nevada,person_012623,ol_coach,2026,active
staff_program_nevada_dl_coach,program_nevada,person_012624,dl_coach,2026,active
staff_program_nevada_lb_coach,program_nevada,person_012625,lb_coach,2026,active
staff_program_nevada_db_coach,program_nevada,person_012626,db_coach,2026,active
staff_program_nevada_strength_coach,program_nevada,person_012627,strength_coach,2026,active
staff_program_nevada_nil_director,program_nevada,person_012628,nil_director,2026,active
staff_program_new_mexico_head_coach,program_new_mexico,person_012734,head_coach,2026,active
staff_program_new_mexico_offensive_coordinator,program_new_mexico,person_012735,offensive_coordinator,2026,active
staff_program_new_mexico_defensive_coordinator,program_new_mexico,person_012736,defensive_coordinator,2026,active
staff_program_new_mexico_special_teams_coordinator,program_new_mexico,person_012737,special_teams_coordinator,2026,active
staff_program_new_mexico_recruiting_coordinator,program_new_mexico,person_012738,recruiting_coordinator,2026,active
staff_program_new_mexico_qb_coach,program_new_mexico,person_012739,qb_coach,2026,active
staff_program_new_mexico_rb_coach,program_new_mexico,person_012740,rb_coach,2026,active
staff_program_new_mexico_wr_coach,program_new_mexico,person_012741,wr_coach,2026,active
staff_program_new_mexico_ol_coach,program_new_mexico,person_012742,ol_coach,2026,active
staff_program_new_mexico_dl_coach,program_new_mexico,person_012743,dl_coach,2026,active
staff_program_new_mexico_lb_coach,program_new_mexico,person_012744,lb_coach,2026,active
staff_program_new_mexico_db_coach,program_new_mexico,person_012745,db_coach,2026,active
staff_program_new_mexico_strength_coach,program_new_mexico,person_012746,strength_coach,2026,active
staff_program_new_mexico_nil_director,program_new_mexico,person_012747,nil_director,2026,active
staff_program_san_jose_state_head_coach,program_san_jose_state,person_012853,head_coach,2026,active
staff_program_san_jose_state_offensive_coordinator,program_san_jose_state,person_012854,offensive_coordinator,2026,active
staff_program_san_jose_state_defensive_coordinator,program_san_jose_state,person_012855,defensive_coordinator,2026,active
staff_program_san_jose_state_special_teams_coordinator,program_san_jose_state,person_012856,special_teams_coordinator,2026,active
staff_program_san_jose_state_recruiting_coordinator,program_san_jose_state,person_012857,recruiting_coordinator,2026,active
staff_program_san_jose_state_qb_coach,program_san_jose_state,person_012858,qb_coach,2026,active
staff_program_san_jose_state_rb_coach,program_san_jose_state,person_012859,rb_coach,2026,active
staff_program_san_jose_state_wr_coach,program_san_jose_state,person_012860,wr_coach,2026,active
staff_program_san_jose_state_ol_coach,program_san_jose_state,person_012861,ol_coach,2026,active
staff_program_san_jose_state_dl_coach,program_san_jose_state,person_012862,dl_coach,2026,active
staff_program_san_jose_state_lb_coach,program_san_jose_state,person_012863,lb_coach,2026,active
staff_program_san_jose_state_db_coach,program_san_jose_state,person_012864,db_coach,2026,active
staff_program_san_jose_state_strength_coach,program_san_jose_state,person_012865,strength_coach,2026,active
staff_program_san_jose_state_nil_director,program_san_jose_state,person_012866,nil_director,2026,active
staff_program_unlv_head_coach,program_unlv,person_012972,head_coach,2026,active
staff_program_unlv_offensive_coordinator,program_unlv,person_012973,offensive_coordinator,2026,active
staff_program_unlv_defensive_coordinator,program_unlv,person_012974,defensive_coordinator,2026,active
staff_program_unlv_special_teams_coordinator,program_unlv,person_012975,special_teams_coordinator,2026,active
staff_program_unlv_recruiting_coordinator,program_unlv,person_012976,recruiting_coordinator,2026,active
staff_program_unlv_qb_coach,program_unlv,person_012977,qb_coach,2026,active
staff_program_unlv_rb_coach,program_unlv,person_012978,rb_coach,2026,active
staff_program_unlv_wr_coach,program_unlv,person_012979,wr_coach,2026,active
staff_program_unlv_ol_coach,program_unlv,person_012980,ol_coach,2026,active
staff_program_unlv_dl_coach,program_unlv,person_012981,dl_coach,2026,active
staff_program_unlv_lb_coach,program_unlv,person_012982,lb_coach,2026,active
staff_program_unlv_db_coach,program_unlv,person_012983,db_coach,2026,active
staff_program_unlv_strength_coach,program_unlv,person_012984,strength_coach,2026,active
staff_program_unlv_nil_director,program_unlv,person_012985,nil_director,2026,active
staff_program_wyoming_head_coach,program_wyoming,person_013091,head_coach,2026,active
staff_program_wyoming_offensive_coordinator,program_wyoming,person_013092,offensive_coordinator,2026,active
staff_program_wyoming_defensive_coordinator,program_wyoming,person_013093,defensive_coordinator,2026,active
staff_program_wyoming_special_teams_coordinator,program_wyoming,person_013094,special_teams_coordinator,2026,active
staff_program_wyoming_recruiting_coordinator,program_wyoming,person_013095,recruiting_coordinator,2026,active
staff_program_wyoming_qb_coach,program_wyoming,person_013096,qb_coach,2026,active
staff_program_wyoming_rb_coach,program_wyoming,person_013097,rb_coach,2026,active
staff_program_wyoming_wr_coach,program_wyoming,person_013098,wr_coach,2026,active
staff_program_wyoming_ol_coach,program_wyoming,person_013099,ol_coach,2026,active
staff_program_wyoming_dl_coach,program_wyoming,person_013100,dl_coach,2026,active
staff_program_wyoming_lb_coach,program_wyoming,person_013101,lb_coach,2026,active
staff_program_wyoming_db_coach,program_wyoming,person_013102,db_coach,2026,active
staff_program_wyoming_strength_coach,program_wyoming,person_013103,strength_coach,2026,active
staff_program_wyoming_nil_director,program_wyoming,person_013104,nil_director,2026,active
staff_program_utep_head_coach,program_utep,person_013210,head_coach,2026,active
staff_program_utep_offensive_coordinator,program_utep,person_013211,offensive_coordinator,2026,active
staff_program_utep_defensive_coordinator,program_utep,person_013212,defensive_coordinator,2026,active
staff_program_utep_special_teams_coordinator,program_utep,person_013213,special_teams_coordinator,2026,active
staff_program_utep_recruiting_coordinator,program_utep,person_013214,recruiting_coordinator,2026,active
staff_program_utep_qb_coach,program_utep,person_013215,qb_coach,2026,active
staff_program_utep_rb_coach,program_utep,person_013216,rb_coach,2026,active
staff_program_utep_wr_coach,program_utep,person_013217,wr_coach,2026,active
staff_program_utep_ol_coach,program_utep,person_013218,ol_coach,2026,active
staff_program_utep_dl_coach,program_utep,person_013219,dl_coach,2026,active
staff_program_utep_lb_coach,program_utep,person_013220,lb_coach,2026,active
staff_program_utep_db_coach,program_utep,person_013221,db_coach,2026,active
staff_program_utep_strength_coach,program_utep,person_013222,strength_coach,2026,active
staff_program_utep_nil_director,program_utep,person_013223,nil_director,2026,active
staff_program_northern_illinois_head_coach,program_northern_illinois,person_013329,head_coach,2026,active
staff_program_northern_illinois_offensive_coordinator,program_northern_illinois,person_013330,offensive_coordinator,2026,active
staff_program_northern_illinois_defensive_coordinator,program_northern_illinois,person_013331,defensive_coordinator,2026,active
staff_program_northern_illinois_special_teams_coordinator,program_northern_illinois,person_013332,special_teams_coordinator,2026,active
staff_program_northern_illinois_recruiting_coordinator,program_northern_illinois,person_013333,recruiting_coordinator,2026,active
staff_program_northern_illinois_qb_coach,program_northern_illinois,person_013334,qb_coach,2026,active
staff_program_northern_illinois_rb_coach,program_northern_illinois,person_013335,rb_coach,2026,active
staff_program_northern_illinois_wr_coach,program_northern_illinois,person_013336,wr_coach,2026,active
staff_program_northern_illinois_ol_coach,program_northern_illinois,person_013337,ol_coach,2026,active
staff_program_northern_illinois_dl_coach,program_northern_illinois,person_013338,dl_coach,2026,active
staff_program_northern_illinois_lb_coach,program_northern_illinois,person_013339,lb_coach,2026,active
staff_program_northern_illinois_db_coach,program_northern_illinois,person_013340,db_coach,2026,active
staff_program_northern_illinois_strength_coach,program_northern_illinois,person_013341,strength_coach,2026,active
staff_program_northern_illinois_nil_director,program_northern_illinois,person_013342,nil_director,2026,active
staff_program_north_dakota_state_head_coach,program_north_dakota_state,person_013448,head_coach,2026,active
staff_program_north_dakota_state_offensive_coordinator,program_north_dakota_state,person_013449,offensive_coordinator,2026,active
staff_program_north_dakota_state_defensive_coordinator,program_north_dakota_state,person_013450,defensive_coordinator,2026,active
staff_program_north_dakota_state_special_teams_coordinator,program_north_dakota_state,person_013451,special_teams_coordinator,2026,active
staff_program_north_dakota_state_recruiting_coordinator,program_north_dakota_state,person_013452,recruiting_coordinator,2026,active
staff_program_north_dakota_state_qb_coach,program_north_dakota_state,person_013453,qb_coach,2026,active
staff_program_north_dakota_state_rb_coach,program_north_dakota_state,person_013454,rb_coach,2026,active
staff_program_north_dakota_state_wr_coach,program_north_dakota_state,person_013455,wr_coach,2026,active
staff_program_north_dakota_state_ol_coach,program_north_dakota_state,person_013456,ol_coach,2026,active
staff_program_north_dakota_state_dl_coach,program_north_dakota_state,person_013457,dl_coach,2026,active
staff_program_north_dakota_state_lb_coach,program_north_dakota_state,person_013458,lb_coach,2026,active
staff_program_north_dakota_state_db_coach,program_north_dakota_state,person_013459,db_coach,2026,active
staff_program_north_dakota_state_strength_coach,program_north_dakota_state,person_013460,strength_coach,2026,active
staff_program_north_dakota_state_nil_director,program_north_dakota_state,person_013461,nil_director,2026,active
staff_program_boise_state_head_coach,program_boise_state,person_013567,head_coach,2026,active
staff_program_boise_state_offensive_coordinator,program_boise_state,person_013568,offensive_coordinator,2026,active
staff_program_boise_state_defensive_coordinator,program_boise_state,person_013569,defensive_coordinator,2026,active
staff_program_boise_state_special_teams_coordinator,program_boise_state,person_013570,special_teams_coordinator,2026,active
staff_program_boise_state_recruiting_coordinator,program_boise_state,person_013571,recruiting_coordinator,2026,active
staff_program_boise_state_qb_coach,program_boise_state,person_013572,qb_coach,2026,active
staff_program_boise_state_rb_coach,program_boise_state,person_013573,rb_coach,2026,active
staff_program_boise_state_wr_coach,program_boise_state,person_013574,wr_coach,2026,active
staff_program_boise_state_ol_coach,program_boise_state,person_013575,ol_coach,2026,active
staff_program_boise_state_dl_coach,program_boise_state,person_013576,dl_coach,2026,active
staff_program_boise_state_lb_coach,program_boise_state,person_013577,lb_coach,2026,active
staff_program_boise_state_db_coach,program_boise_state,person_013578,db_coach,2026,active
staff_program_boise_state_strength_coach,program_boise_state,person_013579,strength_coach,2026,active
staff_program_boise_state_nil_director,program_boise_state,person_013580,nil_director,2026,active
staff_program_colorado_state_head_coach,program_colorado_state,person_013686,head_coach,2026,active
staff_program_colorado_state_offensive_coordinator,program_colorado_state,person_013687,offensive_coordinator,2026,active
staff_program_colorado_state_defensive_coordinator,program_colorado_state,person_013688,defensive_coordinator,2026,active
staff_program_colorado_state_special_teams_coordinator,program_colorado_state,person_013689,special_teams_coordinator,2026,active
staff_program_colorado_state_recruiting_coordinator,program_colorado_state,person_013690,recruiting_coordinator,2026,active
staff_program_colorado_state_qb_coach,program_colorado_state,person_013691,qb_coach,2026,active
staff_program_colorado_state_rb_coach,program_colorado_state,person_013692,rb_coach,2026,active
staff_program_colorado_state_wr_coach,program_colorado_state,person_013693,wr_coach,2026,active
staff_program_colorado_state_ol_coach,program_colorado_state,person_013694,ol_coach,2026,active
staff_program_colorado_state_dl_coach,program_colorado_state,person_013695,dl_coach,2026,active
staff_program_colorado_state_lb_coach,program_colorado_state,person_013696,lb_coach,2026,active
staff_program_colorado_state_db_coach,program_colorado_state,person_013697,db_coach,2026,active
staff_program_colorado_state_strength_coach,program_colorado_state,person_013698,strength_coach,2026,active
staff_program_colorado_state_nil_director,program_colorado_state,person_013699,nil_director,2026,active
staff_program_fresno_state_head_coach,program_fresno_state,person_013805,head_coach,2026,active
staff_program_fresno_state_offensive_coordinator,program_fresno_state,person_013806,offensive_coordinator,2026,active
staff_program_fresno_state_defensive_coordinator,program_fresno_state,person_013807,defensive_coordinator,2026,active
staff_program_fresno_state_special_teams_coordinator,program_fresno_state,person_013808,special_teams_coordinator,2026,active
staff_program_fresno_state_recruiting_coordinator,program_fresno_state,person_013809,recruiting_coordinator,2026,active
staff_program_fresno_state_qb_coach,program_fresno_state,person_013810,qb_coach,2026,active
staff_program_fresno_state_rb_coach,program_fresno_state,person_013811,rb_coach,2026,active
staff_program_fresno_state_wr_coach,program_fresno_state,person_013812,wr_coach,2026,active
staff_program_fresno_state_ol_coach,program_fresno_state,person_013813,ol_coach,2026,active
staff_program_fresno_state_dl_coach,program_fresno_state,person_013814,dl_coach,2026,active
staff_program_fresno_state_lb_coach,program_fresno_state,person_013815,lb_coach,2026,active
staff_program_fresno_state_db_coach,program_fresno_state,person_013816,db_coach,2026,active
staff_program_fresno_state_strength_coach,program_fresno_state,person_013817,strength_coach,2026,active
staff_program_fresno_state_nil_director,program_fresno_state,person_013818,nil_director,2026,active
staff_program_oregon_state_head_coach,program_oregon_state,person_013924,head_coach,2026,active
staff_program_oregon_state_offensive_coordinator,program_oregon_state,person_013925,offensive_coordinator,2026,active
staff_program_oregon_state_defensive_coordinator,program_oregon_state,person_013926,defensive_coordinator,2026,active
staff_program_oregon_state_special_teams_coordinator,program_oregon_state,person_013927,special_teams_coordinator,2026,active
staff_program_oregon_state_recruiting_coordinator,program_oregon_state,person_013928,recruiting_coordinator,2026,active
staff_program_oregon_state_qb_coach,program_oregon_state,person_013929,qb_coach,2026,active
staff_program_oregon_state_rb_coach,program_oregon_state,person_013930,rb_coach,2026,active
staff_program_oregon_state_wr_coach,program_oregon_state,person_013931,wr_coach,2026,active
staff_program_oregon_state_ol_coach,program_oregon_state,person_013932,ol_coach,2026,active
staff_program_oregon_state_dl_coach,program_oregon_state,person_013933,dl_coach,2026,active
staff_program_oregon_state_lb_coach,program_oregon_state,person_013934,lb_coach,2026,active
staff_program_oregon_state_db_coach,program_oregon_state,person_013935,db_coach,2026,active
staff_program_oregon_state_strength_coach,program_oregon_state,person_013936,strength_coach,2026,active
staff_program_oregon_state_nil_director,program_oregon_state,person_013937,nil_director,2026,active
staff_program_san_diego_state_head_coach,program_san_diego_state,person_014043,head_coach,2026,active
staff_program_san_diego_state_offensive_coordinator,program_san_diego_state,person_014044,offensive_coordinator,2026,active
staff_program_san_diego_state_defensive_coordinator,program_san_diego_state,person_014045,defensive_coordinator,2026,active
staff_program_san_diego_state_special_teams_coordinator,program_san_diego_state,person_014046,special_teams_coordinator,2026,active
staff_program_san_diego_state_recruiting_coordinator,program_san_diego_state,person_014047,recruiting_coordinator,2026,active
staff_program_san_diego_state_qb_coach,program_san_diego_state,person_014048,qb_coach,2026,active
staff_program_san_diego_state_rb_coach,program_san_diego_state,person_014049,rb_coach,2026,active
staff_program_san_diego_state_wr_coach,program_san_diego_state,person_014050,wr_coach,2026,active
staff_program_san_diego_state_ol_coach,program_san_diego_state,person_014051,ol_coach,2026,active
staff_program_san_diego_state_dl_coach,program_san_diego_state,person_014052,dl_coach,2026,active
staff_program_san_diego_state_lb_coach,program_san_diego_state,person_014053,lb_coach,2026,active
staff_program_san_diego_state_db_coach,program_san_diego_state,person_014054,db_coach,2026,active
staff_program_san_diego_state_strength_coach,program_san_diego_state,person_014055,strength_coach,2026,active
staff_program_san_diego_state_nil_director,program_san_diego_state,person_014056,nil_director,2026,active
staff_program_texas_state_head_coach,program_texas_state,person_014162,head_coach,2026,active
staff_program_texas_state_offensive_coordinator,program_texas_state,person_014163,offensive_coordinator,2026,active
staff_program_texas_state_defensive_coordinator,program_texas_state,person_014164,defensive_coordinator,2026,active
staff_program_texas_state_special_teams_coordinator,program_texas_state,person_014165,special_teams_coordinator,2026,active
staff_program_texas_state_recruiting_coordinator,program_texas_state,person_014166,recruiting_coordinator,2026,active
staff_program_texas_state_qb_coach,program_texas_state,person_014167,qb_coach,2026,active
staff_program_texas_state_rb_coach,program_texas_state,person_014168,rb_coach,2026,active
staff_program_texas_state_wr_coach,program_texas_state,person_014169,wr_coach,2026,active
staff_program_texas_state_ol_coach,program_texas_state,person_014170,ol_coach,2026,active
staff_program_texas_state_dl_coach,program_texas_state,person_014171,dl_coach,2026,active
staff_program_texas_state_lb_coach,program_texas_state,person_014172,lb_coach,2026,active
staff_program_texas_state_db_coach,program_texas_state,person_014173,db_coach,2026,active
staff_program_texas_state_strength_coach,program_texas_state,person_014174,strength_coach,2026,active
staff_program_texas_state_nil_director,program_texas_state,person_014175,nil_director,2026,active
staff_program_utah_state_head_coach,program_utah_state,person_014281,head_coach,2026,active
staff_program_utah_state_offensive_coordinator,program_utah_state,person_014282,offensive_coordinator,2026,active
staff_program_utah_state_defensive_coordinator,program_utah_state,person_014283,defensive_coordinator,2026,active
staff_program_utah_state_special_teams_coordinator,program_utah_state,person_014284,special_teams_coordinator,2026,active
staff_program_utah_state_recruiting_coordinator,program_utah_state,person_014285,recruiting_coordinator,2026,active
staff_program_utah_state_qb_coach,program_utah_state,person_014286,qb_coach,2026,active
staff_program_utah_state_rb_coach,program_utah_state,person_014287,rb_coach,2026,active
staff_program_utah_state_wr_coach,program_utah_state,person_014288,wr_coach,2026,active
staff_program_utah_state_ol_coach,program_utah_state,person_014289,ol_coach,2026,active
staff_program_utah_state_dl_coach,program_utah_state,person_014290,dl_coach,2026,active
staff_program_utah_state_lb_coach,program_utah_state,person_014291,lb_coach,2026,active
staff_program_utah_state_db_coach,program_utah_state,person_014292,db_coach,2026,active
staff_program_utah_state_strength_coach,program_utah_state,person_014293,strength_coach,2026,active
staff_program_utah_state_nil_director,program_utah_state,person_014294,nil_director,2026,active
staff_program_washington_state_head_coach,program_washington_state,person_014400,head_coach,2026,active
staff_program_washington_state_offensive_coordinator,program_washington_state,person_014401,offensive_coordinator,2026,active
staff_program_washington_state_defensive_coordinator,program_washington_state,person_014402,defensive_coordinator,2026,active
staff_program_washington_state_special_teams_coordinator,program_washington_state,person_014403,special_teams_coordinator,2026,active
staff_program_washington_state_recruiting_coordinator,program_washington_state,person_014404,recruiting_coordinator,2026,active
staff_program_washington_state_qb_coach,program_washington_state,person_014405,qb_coach,2026,active
staff_program_washington_state_rb_coach,program_washington_state,person_014406,rb_coach,2026,active
staff_program_washington_state_wr_coach,program_washington_state,person_014407,wr_coach,2026,active
staff_program_washington_state_ol_coach,program_washington_state,person_014408,ol_coach,2026,active
staff_program_washington_state_dl_coach,program_washington_state,person_014409,dl_coach,2026,active
staff_program_washington_state_lb_coach,program_washington_state,person_014410,lb_coach,2026,active
staff_program_washington_state_db_coach,program_washington_state,person_014411,db_coach,2026,active
staff_program_washington_state_strength_coach,program_washington_state,person_014412,strength_coach,2026,active
staff_program_washington_state_nil_director,program_washington_state,person_014413,nil_director,2026,active
staff_program_appalachian_state_head_coach,program_appalachian_state,person_014519,head_coach,2026,active
staff_program_appalachian_state_offensive_coordinator,program_appalachian_state,person_014520,offensive_coordinator,2026,active
staff_program_appalachian_state_defensive_coordinator,program_appalachian_state,person_014521,defensive_coordinator,2026,active
staff_program_appalachian_state_special_teams_coordinator,program_appalachian_state,person_014522,special_teams_coordinator,2026,active
staff_program_appalachian_state_recruiting_coordinator,program_appalachian_state,person_014523,recruiting_coordinator,2026,active
staff_program_appalachian_state_qb_coach,program_appalachian_state,person_014524,qb_coach,2026,active
staff_program_appalachian_state_rb_coach,program_appalachian_state,person_014525,rb_coach,2026,active
staff_program_appalachian_state_wr_coach,program_appalachian_state,person_014526,wr_coach,2026,active
staff_program_appalachian_state_ol_coach,program_appalachian_state,person_014527,ol_coach,2026,active
staff_program_appalachian_state_dl_coach,program_appalachian_state,person_014528,dl_coach,2026,active
staff_program_appalachian_state_lb_coach,program_appalachian_state,person_014529,lb_coach,2026,active
staff_program_appalachian_state_db_coach,program_appalachian_state,person_014530,db_coach,2026,active
staff_program_appalachian_state_strength_coach,program_appalachian_state,person_014531,strength_coach,2026,active
staff_program_appalachian_state_nil_director,program_appalachian_state,person_014532,nil_director,2026,active
staff_program_arkansas_state_head_coach,program_arkansas_state,person_014638,head_coach,2026,active
staff_program_arkansas_state_offensive_coordinator,program_arkansas_state,person_014639,offensive_coordinator,2026,active
staff_program_arkansas_state_defensive_coordinator,program_arkansas_state,person_014640,defensive_coordinator,2026,active
staff_program_arkansas_state_special_teams_coordinator,program_arkansas_state,person_014641,special_teams_coordinator,2026,active
staff_program_arkansas_state_recruiting_coordinator,program_arkansas_state,person_014642,recruiting_coordinator,2026,active
staff_program_arkansas_state_qb_coach,program_arkansas_state,person_014643,qb_coach,2026,active
staff_program_arkansas_state_rb_coach,program_arkansas_state,person_014644,rb_coach,2026,active
staff_program_arkansas_state_wr_coach,program_arkansas_state,person_014645,wr_coach,2026,active
staff_program_arkansas_state_ol_coach,program_arkansas_state,person_014646,ol_coach,2026,active
staff_program_arkansas_state_dl_coach,program_arkansas_state,person_014647,dl_coach,2026,active
staff_program_arkansas_state_lb_coach,program_arkansas_state,person_014648,lb_coach,2026,active
staff_program_arkansas_state_db_coach,program_arkansas_state,person_014649,db_coach,2026,active
staff_program_arkansas_state_strength_coach,program_arkansas_state,person_014650,strength_coach,2026,active
staff_program_arkansas_state_nil_director,program_arkansas_state,person_014651,nil_director,2026,active
staff_program_coastal_carolina_head_coach,program_coastal_carolina,person_014757,head_coach,2026,active
staff_program_coastal_carolina_offensive_coordinator,program_coastal_carolina,person_014758,offensive_coordinator,2026,active
staff_program_coastal_carolina_defensive_coordinator,program_coastal_carolina,person_014759,defensive_coordinator,2026,active
staff_program_coastal_carolina_special_teams_coordinator,program_coastal_carolina,person_014760,special_teams_coordinator,2026,active
staff_program_coastal_carolina_recruiting_coordinator,program_coastal_carolina,person_014761,recruiting_coordinator,2026,active
staff_program_coastal_carolina_qb_coach,program_coastal_carolina,person_014762,qb_coach,2026,active
staff_program_coastal_carolina_rb_coach,program_coastal_carolina,person_014763,rb_coach,2026,active
staff_program_coastal_carolina_wr_coach,program_coastal_carolina,person_014764,wr_coach,2026,active
staff_program_coastal_carolina_ol_coach,program_coastal_carolina,person_014765,ol_coach,2026,active
staff_program_coastal_carolina_dl_coach,program_coastal_carolina,person_014766,dl_coach,2026,active
staff_program_coastal_carolina_lb_coach,program_coastal_carolina,person_014767,lb_coach,2026,active
staff_program_coastal_carolina_db_coach,program_coastal_carolina,person_014768,db_coach,2026,active
staff_program_coastal_carolina_strength_coach,program_coastal_carolina,person_014769,strength_coach,2026,active
staff_program_coastal_carolina_nil_director,program_coastal_carolina,person_014770,nil_director,2026,active
staff_program_georgia_southern_head_coach,program_georgia_southern,person_014876,head_coach,2026,active
staff_program_georgia_southern_offensive_coordinator,program_georgia_southern,person_014877,offensive_coordinator,2026,active
staff_program_georgia_southern_defensive_coordinator,program_georgia_southern,person_014878,defensive_coordinator,2026,active
staff_program_georgia_southern_special_teams_coordinator,program_georgia_southern,person_014879,special_teams_coordinator,2026,active
staff_program_georgia_southern_recruiting_coordinator,program_georgia_southern,person_014880,recruiting_coordinator,2026,active
staff_program_georgia_southern_qb_coach,program_georgia_southern,person_014881,qb_coach,2026,active
staff_program_georgia_southern_rb_coach,program_georgia_southern,person_014882,rb_coach,2026,active
staff_program_georgia_southern_wr_coach,program_georgia_southern,person_014883,wr_coach,2026,active
staff_program_georgia_southern_ol_coach,program_georgia_southern,person_014884,ol_coach,2026,active
staff_program_georgia_southern_dl_coach,program_georgia_southern,person_014885,dl_coach,2026,active
staff_program_georgia_southern_lb_coach,program_georgia_southern,person_014886,lb_coach,2026,active
staff_program_georgia_southern_db_coach,program_georgia_southern,person_014887,db_coach,2026,active
staff_program_georgia_southern_strength_coach,program_georgia_southern,person_014888,strength_coach,2026,active
staff_program_georgia_southern_nil_director,program_georgia_southern,person_014889,nil_director,2026,active
staff_program_georgia_state_head_coach,program_georgia_state,person_014995,head_coach,2026,active
staff_program_georgia_state_offensive_coordinator,program_georgia_state,person_014996,offensive_coordinator,2026,active
staff_program_georgia_state_defensive_coordinator,program_georgia_state,person_014997,defensive_coordinator,2026,active
staff_program_georgia_state_special_teams_coordinator,program_georgia_state,person_014998,special_teams_coordinator,2026,active
staff_program_georgia_state_recruiting_coordinator,program_georgia_state,person_014999,recruiting_coordinator,2026,active
staff_program_georgia_state_qb_coach,program_georgia_state,person_015000,qb_coach,2026,active
staff_program_georgia_state_rb_coach,program_georgia_state,person_015001,rb_coach,2026,active
staff_program_georgia_state_wr_coach,program_georgia_state,person_015002,wr_coach,2026,active
staff_program_georgia_state_ol_coach,program_georgia_state,person_015003,ol_coach,2026,active
staff_program_georgia_state_dl_coach,program_georgia_state,person_015004,dl_coach,2026,active
staff_program_georgia_state_lb_coach,program_georgia_state,person_015005,lb_coach,2026,active
staff_program_georgia_state_db_coach,program_georgia_state,person_015006,db_coach,2026,active
staff_program_georgia_state_strength_coach,program_georgia_state,person_015007,strength_coach,2026,active
staff_program_georgia_state_nil_director,program_georgia_state,person_015008,nil_director,2026,active
staff_program_james_madison_head_coach,program_james_madison,person_015114,head_coach,2026,active
staff_program_james_madison_offensive_coordinator,program_james_madison,person_015115,offensive_coordinator,2026,active
staff_program_james_madison_defensive_coordinator,program_james_madison,person_015116,defensive_coordinator,2026,active
staff_program_james_madison_special_teams_coordinator,program_james_madison,person_015117,special_teams_coordinator,2026,active
staff_program_james_madison_recruiting_coordinator,program_james_madison,person_015118,recruiting_coordinator,2026,active
staff_program_james_madison_qb_coach,program_james_madison,person_015119,qb_coach,2026,active
staff_program_james_madison_rb_coach,program_james_madison,person_015120,rb_coach,2026,active
staff_program_james_madison_wr_coach,program_james_madison,person_015121,wr_coach,2026,active
staff_program_james_madison_ol_coach,program_james_madison,person_015122,ol_coach,2026,active
staff_program_james_madison_dl_coach,program_james_madison,person_015123,dl_coach,2026,active
staff_program_james_madison_lb_coach,program_james_madison,person_015124,lb_coach,2026,active
staff_program_james_madison_db_coach,program_james_madison,person_015125,db_coach,2026,active
staff_program_james_madison_strength_coach,program_james_madison,person_015126,strength_coach,2026,active
staff_program_james_madison_nil_director,program_james_madison,person_015127,nil_director,2026,active
staff_program_louisiana_head_coach,program_louisiana,person_015233,head_coach,2026,active
staff_program_louisiana_offensive_coordinator,program_louisiana,person_015234,offensive_coordinator,2026,active
staff_program_louisiana_defensive_coordinator,program_louisiana,person_015235,defensive_coordinator,2026,active
staff_program_louisiana_special_teams_coordinator,program_louisiana,person_015236,special_teams_coordinator,2026,active
staff_program_louisiana_recruiting_coordinator,program_louisiana,person_015237,recruiting_coordinator,2026,active
staff_program_louisiana_qb_coach,program_louisiana,person_015238,qb_coach,2026,active
staff_program_louisiana_rb_coach,program_louisiana,person_015239,rb_coach,2026,active
staff_program_louisiana_wr_coach,program_louisiana,person_015240,wr_coach,2026,active
staff_program_louisiana_ol_coach,program_louisiana,person_015241,ol_coach,2026,active
staff_program_louisiana_dl_coach,program_louisiana,person_015242,dl_coach,2026,active
staff_program_louisiana_lb_coach,program_louisiana,person_015243,lb_coach,2026,active
staff_program_louisiana_db_coach,program_louisiana,person_015244,db_coach,2026,active
staff_program_louisiana_strength_coach,program_louisiana,person_015245,strength_coach,2026,active
staff_program_louisiana_nil_director,program_louisiana,person_015246,nil_director,2026,active
staff_program_louisiana_tech_head_coach,program_louisiana_tech,person_015352,head_coach,2026,active
staff_program_louisiana_tech_offensive_coordinator,program_louisiana_tech,person_015353,offensive_coordinator,2026,active
staff_program_louisiana_tech_defensive_coordinator,program_louisiana_tech,person_015354,defensive_coordinator,2026,active
staff_program_louisiana_tech_special_teams_coordinator,program_louisiana_tech,person_015355,special_teams_coordinator,2026,active
