personId,programId,seasonYear,estimatedNilValue,nilStatus,marketability,socialFollowing
person_012851,program_new_mexico,2026,2125899,pending,76,23692
person_012852,program_new_mexico,2026,602529,pending,37,91348
person_012867,program_san_jose_state,2026,2088,local_deal,32,94944
person_012868,program_san_jose_state,2026,135510,none,65,45237
person_012869,program_san_jose_state,2026,960588,collective_deal,70,43744
person_012870,program_san_jose_state,2026,523525,none,55,229334
person_012871,program_san_jose_state,2026,2042895,local_deal,63,213608
person_012872,program_san_jose_state,2026,2515259,national_brand,54,67310
person_012873,program_san_jose_state,2026,5848,none,56,86814
person_012874,program_san_jose_state,2026,2629688,national_brand,64,194340
person_012875,program_san_jose_state,2026,773238,none,69,16109
person_012876,program_san_jose_state,2026,3772513,local_deal,67,170554
person_012877,program_san_jose_state,2026,4926141,national_brand,86,37185
person_012878,program_san_jose_state,2026,1900082,none,76,75295
person_012879,program_san_jose_state,2026,2868203,local_deal,54,189479
person_012880,program_san_jose_state,2026,2458082,local_deal,59,42476
person_012881,program_san_jose_state,2026,3676798,national_brand,47,24326
person_012882,program_san_jose_state,2026,1807044,none,65,157325
person_012883,program_san_jose_state,2026,1717246,pending,51,37561
person_012884,program_san_jose_state,2026,3353919,national_brand,69,7955
person_012885,program_san_jose_state,2026,1780162,national_brand,65,177177
person_012886,program_san_jose_state,2026,1979275,none,90,143683
person_012887,program_san_jose_state,2026,6512,none,35,61792
person_012888,program_san_jose_state,2026,363141,pending,67,222153
person_012889,program_san_jose_state,2026,2116577,national_brand,71,80247
person_012890,program_san_jose_state,2026,1269201,collective_deal,88,164001
person_012891,program_san_jose_state,2026,221256,pending,58,74675
person_012892,program_san_jose_state,2026,2839,local_deal,52,49177
person_012893,program_san_jose_state,2026,781389,pending,66,117232
person_012894,program_san_jose_state,2026,862124,none,69,152572
person_012895,program_san_jose_state,2026,2213998,none,81,244145
person_012896,program_san_jose_state,2026,1590179,local_deal,68,132021
person_012897,program_san_jose_state,2026,2997999,none,80,113135
person_012898,program_san_jose_state,2026,2936220,pending,62,82103
person_012899,program_san_jose_state,2026,3079274,national_brand,83,137418
person_012900,program_san_jose_state,2026,371207,none,68,334919
person_012901,program_san_jose_state,2026,1337663,pending,64,230608
person_012902,program_san_jose_state,2026,3122181,national_brand,47,172944
person_012903,program_san_jose_state,2026,2289865,national_brand,68,83073
person_012904,program_san_jose_state,2026,1883707,collective_deal,97,181780
person_012905,program_san_jose_state,2026,1673718,pending,60,18937
person_012906,program_san_jose_state,2026,3914535,national_brand,77,271065
person_012907,program_san_jose_state,2026,3022761,local_deal,66,26220
person_012908,program_san_jose_state,2026,4100,national_brand,78,154835
person_012909,program_san_jose_state,2026,2474199,local_deal,77,23885
person_012910,program_san_jose_state,2026,4925,pending,37,95480
person_012911,program_san_jose_state,2026,1884,none,45,100812
person_012912,program_san_jose_state,2026,195720,collective_deal,86,217560
person_012913,program_san_jose_state,2026,3195090,national_brand,61,84615
person_012914,program_san_jose_state,2026,2414,national_brand,72,22646
person_012915,program_san_jose_state,2026,684952,pending,82,29771
person_012916,program_san_jose_state,2026,2522893,none,70,124634
person_012917,program_san_jose_state,2026,671240,pending,65,75662
person_012918,program_san_jose_state,2026,3166245,national_brand,93,89627
person_012919,program_san_jose_state,2026,7419,local_deal,53,4559
person_012920,program_san_jose_state,2026,1338627,collective_deal,37,94055
person_012921,program_san_jose_state,2026,3930787,pending,64,375330
person_012922,program_san_jose_state,2026,1433249,collective_deal,80,160696
person_012923,program_san_jose_state,2026,3551402,collective_deal,72,107263
person_012924,program_san_jose_state,2026,5514112,none,90,81909
person_012925,program_san_jose_state,2026,3911751,collective_deal,84,39621
person_012926,program_san_jose_state,2026,2341650,national_brand,64,73314
person_012927,program_san_jose_state,2026,1339,collective_deal,67,60867
person_012928,program_san_jose_state,2026,4462928,national_brand,48,277920
person_012929,program_san_jose_state,2026,1941628,none,56,280485
person_012930,program_san_jose_state,2026,2742728,national_brand,82,219592
person_012931,program_san_jose_state,2026,2657159,pending,61,87239
person_012932,program_san_jose_state,2026,2321279,none,69,24198
person_012933,program_san_jose_state,2026,2332606,collective_deal,72,150352
person_012934,program_san_jose_state,2026,2883760,national_brand,63,106847
person_012935,program_san_jose_state,2026,879277,collective_deal,77,153711
person_012936,program_san_jose_state,2026,1840475,national_brand,60,36796
person_012937,program_san_jose_state,2026,748470,local_deal,90,40043
person_012938,program_san_jose_state,2026,4077,national_brand,50,34099
person_012939,program_san_jose_state,2026,2634978,none,81,17772
person_012940,program_san_jose_state,2026,5081,national_brand,73,49466
person_012941,program_san_jose_state,2026,2827389,national_brand,92,197382
person_012942,program_san_jose_state,2026,1202200,collective_deal,34,93567
person_012943,program_san_jose_state,2026,3047,national_brand,48,52820
person_012944,program_san_jose_state,2026,5849,none,72,119470
person_012945,program_san_jose_state,2026,235786,none,92,255792
person_012946,program_san_jose_state,2026,751825,collective_deal,77,95468
person_012947,program_san_jose_state,2026,5035146,pending,83,276725
person_012948,program_san_jose_state,2026,1171378,national_brand,75,172016
person_012949,program_san_jose_state,2026,1930,collective_deal,76,68704
person_012950,program_san_jose_state,2026,2080263,collective_deal,69,160974
person_012951,program_san_jose_state,2026,552247,local_deal,68,26143
person_012952,program_san_jose_state,2026,4362589,collective_deal,48,166862
person_012953,program_san_jose_state,2026,2046349,national_brand,55,87311
person_012954,program_san_jose_state,2026,2119962,national_brand,67,40264
person_012955,program_san_jose_state,2026,1359618,pending,80,33733
person_012956,program_san_jose_state,2026,2679264,collective_deal,71,168977
person_012957,program_san_jose_state,2026,1989286,none,74,212092
person_012958,program_san_jose_state,2026,5008894,national_brand,99,395537
person_012959,program_san_jose_state,2026,701344,local_deal,58,64462
person_012960,program_san_jose_state,2026,759346,none,64,23803
person_012961,program_san_jose_state,2026,473816,pending,75,108027
person_012962,program_san_jose_state,2026,1133144,none,43,93005
person_012963,program_san_jose_state,2026,387479,local_deal,86,163893
person_012964,program_san_jose_state,2026,1503906,pending,58,121833
person_012965,program_san_jose_state,2026,1212,pending,66,4985
person_012966,program_san_jose_state,2026,2517952,national_brand,53,138036
person_012967,program_san_jose_state,2026,1399440,local_deal,60,262559
person_012968,program_san_jose_state,2026,2660650,collective_deal,41,202173
person_012969,program_san_jose_state,2026,2452848,collective_deal,69,60769
person_012970,program_san_jose_state,2026,3709892,national_brand,90,175067
person_012971,program_san_jose_state,2026,621798,local_deal,54,8711
person_012986,program_unlv,2026,6822,national_brand,65,52679
person_012987,program_unlv,2026,520165,collective_deal,86,104016
person_012988,program_unlv,2026,1648926,national_brand,66,174291
person_012989,program_unlv,2026,2986059,pending,86,49139
person_012990,program_unlv,2026,4065305,collective_deal,79,296686
person_012991,program_unlv,2026,280171,pending,70,174992
person_012992,program_unlv,2026,155537,pending,67,288269
person_012993,program_unlv,2026,231552,pending,85,72291
person_012994,program_unlv,2026,1581350,local_deal,97,58941
person_012995,program_unlv,2026,3829528,local_deal,66,205327
person_012996,program_unlv,2026,4332,local_deal,41,107457
person_012997,program_unlv,2026,2692835,local_deal,92,12941
person_012998,program_unlv,2026,1730276,collective_deal,69,50288
person_012999,program_unlv,2026,704533,national_brand,74,161920
person_013000,program_unlv,2026,675320,national_brand,95,360732
person_013001,program_unlv,2026,1606302,local_deal,56,227320
person_013002,program_unlv,2026,190396,none,56,53181
person_013003,program_unlv,2026,2057614,none,62,88527
person_013004,program_unlv,2026,7119,none,81,66205
person_013005,program_unlv,2026,2731882,national_brand,57,59238
person_013006,program_unlv,2026,2442,none,77,41040
person_013007,program_unlv,2026,246037,pending,79,113785
person_013008,program_unlv,2026,2609997,pending,62,251358
person_013009,program_unlv,2026,346465,local_deal,53,38844
person_013010,program_unlv,2026,2906759,local_deal,58,8733
person_013011,program_unlv,2026,3170,none,79,143780
person_013012,program_unlv,2026,1177562,pending,68,18789
person_013013,program_unlv,2026,2274929,none,69,71060
person_013014,program_unlv,2026,1597977,local_deal,96,173961
person_013015,program_unlv,2026,3526391,none,76,171374
person_013016,program_unlv,2026,1525,pending,80,35870
person_013017,program_unlv,2026,3258415,collective_deal,48,113895
person_013018,program_unlv,2026,501201,none,52,97950
person_013019,program_unlv,2026,5089,national_brand,39,84649
person_013020,program_unlv,2026,948168,local_deal,68,25845
person_013021,program_unlv,2026,2137957,none,59,185544
person_013022,program_unlv,2026,2434495,collective_deal,75,81003
person_013023,program_unlv,2026,6663,collective_deal,53,87669
person_013024,program_unlv,2026,7740,national_brand,72,59647
person_013025,program_unlv,2026,593147,pending,80,67275
person_013026,program_unlv,2026,2080456,national_brand,49,10302
person_013027,program_unlv,2026,2078,national_brand,72,40514
person_013028,program_unlv,2026,2110358,collective_deal,63,59248
person_013029,program_unlv,2026,3013482,collective_deal,63,267257
person_013030,program_unlv,2026,1159,collective_deal,46,77628
person_013031,program_unlv,2026,2304399,pending,87,229883
person_013032,program_unlv,2026,1008615,collective_deal,64,96713
person_013033,program_unlv,2026,951,local_deal,27,92445
person_013034,program_unlv,2026,1884066,local_deal,83,127279
person_013035,program_unlv,2026,4151,none,65,74619
person_013036,program_unlv,2026,1255838,local_deal,58,194116
person_013037,program_unlv,2026,1628889,none,41,58165
person_013038,program_unlv,2026,1656808,local_deal,99,201014
person_013039,program_unlv,2026,1855036,none,86,197814
person_013040,program_unlv,2026,5997,collective_deal,37,54341
person_013041,program_unlv,2026,2714127,local_deal,82,4858
person_013042,program_unlv,2026,3099494,collective_deal,99,211059
person_013043,program_unlv,2026,1863498,local_deal,76,65121
person_013044,program_unlv,2026,982382,national_brand,72,164264
person_013045,program_unlv,2026,2184888,national_brand,78,135271
person_013046,program_unlv,2026,3383652,pending,46,240374
person_013047,program_unlv,2026,2708674,pending,68,58361
person_013048,program_unlv,2026,1603251,local_deal,80,94147
person_013049,program_unlv,2026,2785035,national_brand,94,62125
person_013050,program_unlv,2026,2845997,national_brand,75,225534
person_013051,program_unlv,2026,1640984,local_deal,61,343808
person_013052,program_unlv,2026,4697,pending,88,137693
person_013053,program_unlv,2026,1894,collective_deal,52,134497
person_013054,program_unlv,2026,1631610,pending,79,217919
person_013055,program_unlv,2026,1565697,none,72,15810
person_013056,program_unlv,2026,692878,none,60,174107
person_013057,program_unlv,2026,3800,national_brand,49,9934
person_013058,program_unlv,2026,1635177,pending,88,85558
person_013059,program_unlv,2026,2010973,collective_deal,73,35957
person_013060,program_unlv,2026,5161,national_brand,53,30003
person_013061,program_unlv,2026,2857169,none,79,250409
person_013062,program_unlv,2026,1076776,pending,64,46963
person_013063,program_unlv,2026,1536404,collective_deal,39,221481
person_013064,program_unlv,2026,843676,national_brand,96,80804
person_013065,program_unlv,2026,2211978,collective_deal,93,37778
person_013066,program_unlv,2026,573418,pending,75,19765
person_013067,program_unlv,2026,3498127,local_deal,79,371661
person_013068,program_unlv,2026,3770383,national_brand,79,200708
person_013069,program_unlv,2026,4345624,local_deal,63,62698
person_013070,program_unlv,2026,3758381,pending,68,71082
person_013071,program_unlv,2026,805706,none,59,93298
person_013072,program_unlv,2026,2993053,collective_deal,53,238272
person_013073,program_unlv,2026,3979836,national_brand,76,257261
person_013074,program_unlv,2026,2954985,national_brand,51,12512
person_013075,program_unlv,2026,1459632,collective_deal,53,85743
person_013076,program_unlv,2026,2895,none,46,126419
person_013077,program_unlv,2026,1133050,pending,55,87840
person_013078,program_unlv,2026,4573630,national_brand,68,32553
person_013079,program_unlv,2026,4476,national_brand,43,80929
person_013080,program_unlv,2026,1409892,none,67,76386
person_013081,program_unlv,2026,640020,pending,62,125516
person_013082,program_unlv,2026,1971996,local_deal,99,186487
person_013083,program_unlv,2026,6056,pending,44,73467
person_013084,program_unlv,2026,1490535,national_brand,66,181474
person_013085,program_unlv,2026,766842,none,63,175873
person_013086,program_unlv,2026,1224742,none,68,87884
person_013087,program_unlv,2026,3062,none,33,95140
person_013088,program_unlv,2026,2240221,collective_deal,54,150158
person_013089,program_unlv,2026,2183885,national_brand,81,26202
person_013090,program_unlv,2026,1352398,national_brand,88,65488
person_013105,program_wyoming,2026,3558209,collective_deal,85,256352
person_013106,program_wyoming,2026,1332896,pending,71,108122
person_013107,program_wyoming,2026,2282273,none,92,236716
person_013108,program_wyoming,2026,950271,local_deal,72,158004
person_013109,program_wyoming,2026,2731421,local_deal,81,207157
person_013110,program_wyoming,2026,2494284,none,99,84364
person_013111,program_wyoming,2026,2244474,national_brand,67,92912
person_013112,program_wyoming,2026,1662619,local_deal,78,141887
person_013113,program_wyoming,2026,7878,none,52,100194
person_013114,program_wyoming,2026,3124593,national_brand,63,213233
person_013115,program_wyoming,2026,5917019,pending,56,378540
person_013116,program_wyoming,2026,4286924,none,93,125945
person_013117,program_wyoming,2026,598992,collective_deal,31,51618
person_013118,program_wyoming,2026,2097871,national_brand,67,66229
person_013119,program_wyoming,2026,5514,none,62,130647
person_013120,program_wyoming,2026,7439,national_brand,63,47338
person_013121,program_wyoming,2026,5420,local_deal,74,93228
person_013122,program_wyoming,2026,272455,collective_deal,94,223406
person_013123,program_wyoming,2026,1427487,pending,82,131857
person_013124,program_wyoming,2026,2456200,national_brand,48,225931
person_013125,program_wyoming,2026,409940,collective_deal,80,177516
person_013126,program_wyoming,2026,3165339,local_deal,54,254728
person_013127,program_wyoming,2026,1003483,pending,99,319766
person_013128,program_wyoming,2026,422929,local_deal,64,236648
person_013129,program_wyoming,2026,4046496,local_deal,98,97694
person_013130,program_wyoming,2026,369161,none,59,222133
person_013131,program_wyoming,2026,4699,national_brand,51,95957
person_013132,program_wyoming,2026,1340685,none,74,285238
person_013133,program_wyoming,2026,275155,collective_deal,42,10901
person_013134,program_wyoming,2026,7052,pending,75,159028
person_013135,program_wyoming,2026,3917622,collective_deal,55,183412
person_013136,program_wyoming,2026,2614,none,69,97699
person_013137,program_wyoming,2026,1148822,national_brand,66,57064
person_013138,program_wyoming,2026,1161276,national_brand,66,216375
person_013139,program_wyoming,2026,2319977,pending,57,118966
person_013140,program_wyoming,2026,5040635,none,80,229050
person_013141,program_wyoming,2026,2426905,none,43,53792
person_013142,program_wyoming,2026,1993765,none,74,30148
person_013143,program_wyoming,2026,2290231,local_deal,61,228361
person_013144,program_wyoming,2026,192713,none,61,166493
person_013145,program_wyoming,2026,3146026,collective_deal,53,28531
person_013146,program_wyoming,2026,3459,collective_deal,43,73485
person_013147,program_wyoming,2026,840584,none,58,190848
person_013148,program_wyoming,2026,4742306,collective_deal,74,131212
person_013149,program_wyoming,2026,1687739,pending,72,57160
person_013150,program_wyoming,2026,2330313,pending,77,23615
person_013151,program_wyoming,2026,278370,national_brand,68,157546
person_013152,program_wyoming,2026,268620,collective_deal,80,279785
person_013153,program_wyoming,2026,2974,local_deal,56,114730
person_013154,program_wyoming,2026,6696,collective_deal,56,28760
person_013155,program_wyoming,2026,1096955,pending,67,105427
person_013156,program_wyoming,2026,3219478,none,54,167075
person_013157,program_wyoming,2026,3015659,national_brand,75,10107
person_013158,program_wyoming,2026,2887190,none,93,29303
person_013159,program_wyoming,2026,1987905,none,80,263815
person_013160,program_wyoming,2026,158966,collective_deal,63,98140
person_013161,program_wyoming,2026,6128,none,75,17383
person_013162,program_wyoming,2026,982498,national_brand,98,181842
person_013163,program_wyoming,2026,1772345,national_brand,55,77207
person_013164,program_wyoming,2026,991593,none,84,323171
person_013165,program_wyoming,2026,1050294,pending,73,46182
person_013166,program_wyoming,2026,2460110,pending,88,85877
person_013167,program_wyoming,2026,1344,none,62,69966
person_013168,program_wyoming,2026,2025873,none,68,138309
person_013169,program_wyoming,2026,4773,none,57,48058
person_013170,program_wyoming,2026,388980,local_deal,35,233865
person_013171,program_wyoming,2026,1518646,pending,67,141555
person_013172,program_wyoming,2026,3244739,collective_deal,54,224565
person_013173,program_wyoming,2026,5560,none,43,86061
person_013174,program_wyoming,2026,3445385,collective_deal,74,18065
person_013175,program_wyoming,2026,5180647,local_deal,61,67244
person_013176,program_wyoming,2026,3612739,local_deal,88,170934
person_013177,program_wyoming,2026,4586004,pending,81,232915
person_013178,program_wyoming,2026,1148865,local_deal,66,107710
person_013179,program_wyoming,2026,3259602,national_brand,53,130165
person_013180,program_wyoming,2026,2938714,collective_deal,56,269134
person_013181,program_wyoming,2026,4023491,local_deal,60,121849
person_013182,program_wyoming,2026,1614972,none,63,159626
person_013183,program_wyoming,2026,4462202,collective_deal,70,265192
person_013184,program_wyoming,2026,1894732,national_brand,51,77986
person_013185,program_wyoming,2026,307796,local_deal,55,184515
person_013186,program_wyoming,2026,1900351,national_brand,88,292109
person_013187,program_wyoming,2026,3183357,local_deal,50,179040
person_013188,program_wyoming,2026,166466,pending,99,156013
person_013189,program_wyoming,2026,1304526,collective_deal,55,64834
person_013190,program_wyoming,2026,1005564,local_deal,54,119548
person_013191,program_wyoming,2026,309148,collective_deal,50,7000
person_013192,program_wyoming,2026,334437,pending,80,238356
person_013193,program_wyoming,2026,3658885,collective_deal,64,49375
person_013194,program_wyoming,2026,527417,collective_deal,91,242686
person_013195,program_wyoming,2026,1598894,national_brand,57,214850
person_013196,program_wyoming,2026,706794,national_brand,87,284018
person_013197,program_wyoming,2026,4815,pending,52,42169
person_013198,program_wyoming,2026,2126018,local_deal,87,19233
person_013199,program_wyoming,2026,2627,local_deal,24,152780
person_013200,program_wyoming,2026,7806,local_deal,84,169804
person_013201,program_wyoming,2026,1682,collective_deal,55,10829
person_013202,program_wyoming,2026,3509631,pending,58,43162
person_013203,program_wyoming,2026,2171285,local_deal,36,139692
person_013204,program_wyoming,2026,2985883,local_deal,74,90644
person_013205,program_wyoming,2026,365959,national_brand,54,31742
person_013206,program_wyoming,2026,3879633,national_brand,73,116251
person_013207,program_wyoming,2026,1545175,pending,99,66924
person_013208,program_wyoming,2026,3617483,local_deal,59,183331
person_013209,program_wyoming,2026,2965330,pending,90,51914
person_013224,program_utep,2026,3649424,collective_deal,73,221043
person_013225,program_utep,2026,1398471,local_deal,78,304736
person_013226,program_utep,2026,1869511,national_brand,94,116013
person_013227,program_utep,2026,708153,pending,55,101996
person_013228,program_utep,2026,304022,none,86,201122
person_013229,program_utep,2026,1706072,none,88,48128
person_013230,program_utep,2026,1231920,none,91,146093
person_013231,program_utep,2026,1857344,pending,33,208740
person_013232,program_utep,2026,7691,pending,64,159348
person_013233,program_utep,2026,2462166,local_deal,44,169471
person_013234,program_utep,2026,3192010,none,58,208839
person_013235,program_utep,2026,1565799,national_brand,53,148604
person_013236,program_utep,2026,2086100,none,64,194187
person_013237,program_utep,2026,2904630,collective_deal,63,38271
person_013238,program_utep,2026,991274,pending,76,174619
person_013239,program_utep,2026,1966773,collective_deal,67,120689
person_013240,program_utep,2026,1130564,collective_deal,74,168007
person_013241,program_utep,2026,2277,none,64,53462
person_013242,program_utep,2026,1134969,national_brand,82,161339
person_013243,program_utep,2026,858417,pending,56,184409
person_013244,program_utep,2026,4708,national_brand,63,68946
person_013245,program_utep,2026,3247879,national_brand,62,139118
person_013246,program_utep,2026,5299,local_deal,48,113107
person_013247,program_utep,2026,3438,local_deal,41,56639
person_013248,program_utep,2026,1016123,collective_deal,76,269733
person_013249,program_utep,2026,1804374,collective_deal,55,106011
person_013250,program_utep,2026,3176,local_deal,49,159457
person_013251,program_utep,2026,4783544,collective_deal,83,178146
person_013252,program_utep,2026,159447,none,39,104300
person_013253,program_utep,2026,192984,national_brand,81,253208
person_013254,program_utep,2026,2814709,none,80,119551
person_013255,program_utep,2026,1116820,national_brand,62,141311
person_013256,program_utep,2026,1660753,local_deal,96,50400
person_013257,program_utep,2026,887050,pending,91,10459
person_013258,program_utep,2026,2729531,collective_deal,66,43332
person_013259,program_utep,2026,4041717,national_brand,83,277907
person_013260,program_utep,2026,4120437,pending,51,251405
person_013261,program_utep,2026,168420,pending,65,168029
person_013262,program_utep,2026,2037999,collective_deal,50,75547
person_013263,program_utep,2026,3766088,local_deal,48,122467
person_013264,program_utep,2026,1817959,local_deal,42,69227
person_013265,program_utep,2026,2954902,none,44,269807
person_013266,program_utep,2026,1491834,collective_deal,60,161499
person_013267,program_utep,2026,2082504,collective_deal,70,286231
person_013268,program_utep,2026,3396945,pending,41,248891
person_013269,program_utep,2026,5541184,none,67,376317
person_013270,program_utep,2026,1186565,pending,86,216834
person_013271,program_utep,2026,3275547,collective_deal,74,29306
person_013272,program_utep,2026,178121,collective_deal,95,104891
person_013273,program_utep,2026,3116110,none,72,81506
person_013274,program_utep,2026,917204,collective_deal,79,38698
person_013275,program_utep,2026,4890,national_brand,72,129687
person_013276,program_utep,2026,826187,collective_deal,92,164237
person_013277,program_utep,2026,4448,none,51,99708
person_013278,program_utep,2026,705347,collective_deal,65,105279
person_013279,program_utep,2026,2012102,none,66,49114
person_013280,program_utep,2026,3641,national_brand,57,49131
person_013281,program_utep,2026,586978,collective_deal,71,138134
person_013282,program_utep,2026,3121719,local_deal,45,78633
person_013283,program_utep,2026,2109748,pending,83,179125
person_013284,program_utep,2026,2723408,local_deal,65,29828
person_013285,program_utep,2026,3237012,collective_deal,97,22914
person_013286,program_utep,2026,574168,local_deal,90,119734
person_013287,program_utep,2026,4300840,local_deal,69,339996
person_013288,program_utep,2026,1222599,pending,61,60282
person_013289,program_utep,2026,522108,collective_deal,65,40663
person_013290,program_utep,2026,1337867,collective_deal,68,214944
person_013291,program_utep,2026,660422,pending,77,231361
person_013292,program_utep,2026,3898210,local_deal,78,58022
person_013293,program_utep,2026,687816,national_brand,59,58932
person_013294,program_utep,2026,491889,local_deal,64,80033
person_013295,program_utep,2026,755655,national_brand,66,122012
person_013296,program_utep,2026,1681316,national_brand,93,62430
person_013297,program_utep,2026,3163209,national_brand,81,201096
person_013298,program_utep,2026,3316452,collective_deal,90,13302
person_013299,program_utep,2026,1958544,national_brand,97,19003
person_013300,program_utep,2026,493852,national_brand,60,174219
person_013301,program_utep,2026,397149,none,49,209384
person_013302,program_utep,2026,427071,none,77,197259
person_013303,program_utep,2026,3716706,pending,86,14284
person_013304,program_utep,2026,3610775,collective_deal,83,185563
person_013305,program_utep,2026,3475925,collective_deal,61,188230
person_013306,program_utep,2026,2773000,collective_deal,51,222363
person_013307,program_utep,2026,230838,national_brand,76,104200
person_013308,program_utep,2026,2275376,collective_deal,69,65970
person_013309,program_utep,2026,3579657,none,84,329259
person_013310,program_utep,2026,3246261,collective_deal,53,142762
person_013311,program_utep,2026,4140717,pending,76,381703
person_013312,program_utep,2026,2003937,local_deal,59,151985
person_013313,program_utep,2026,116357,local_deal,73,44404
person_013314,program_utep,2026,368735,none,70,25104
person_013315,program_utep,2026,5851022,local_deal,74,400288
person_013316,program_utep,2026,398870,collective_deal,48,128271
person_013317,program_utep,2026,1031906,pending,69,218603
person_013318,program_utep,2026,5036,collective_deal,76,98681
person_013319,program_utep,2026,7643,pending,38,13868
person_013320,program_utep,2026,1096048,pending,77,187378
person_013321,program_utep,2026,2030198,collective_deal,89,250314
person_013322,program_utep,2026,5394,collective_deal,61,3991
person_013323,program_utep,2026,804895,collective_deal,67,34087
person_013324,program_utep,2026,418079,none,68,39858
person_013325,program_utep,2026,262408,pending,72,178804
person_013326,program_utep,2026,966204,pending,77,98764
person_013327,program_utep,2026,420540,national_brand,52,108660
person_013328,program_utep,2026,2557892,local_deal,79,125380
person_013343,program_northern_illinois,2026,1159066,collective_deal,69,93382
person_013344,program_northern_illinois,2026,3491460,national_brand,84,225657
person_013345,program_northern_illinois,2026,2757166,pending,57,7341
person_013346,program_northern_illinois,2026,1402329,pending,64,165247
person_013347,program_northern_illinois,2026,3222116,collective_deal,57,128325
person_013348,program_northern_illinois,2026,2771375,collective_deal,61,225198
person_013349,program_northern_illinois,2026,3366199,none,68,344630
person_013350,program_northern_illinois,2026,3805,local_deal,31,20279
person_013351,program_northern_illinois,2026,2453,national_brand,67,143217
person_013352,program_northern_illinois,2026,2746740,collective_deal,72,130163
person_013353,program_northern_illinois,2026,7037,collective_deal,46,7662
person_013354,program_northern_illinois,2026,363277,collective_deal,44,133312
person_013355,program_northern_illinois,2026,2706,none,24,32943
person_013356,program_northern_illinois,2026,2758501,local_deal,70,185243
person_013357,program_northern_illinois,2026,487609,none,64,182871
person_013358,program_northern_illinois,2026,4355,pending,94,4762
person_013359,program_northern_illinois,2026,3202549,local_deal,73,79024
person_013360,program_northern_illinois,2026,583701,local_deal,34,42050
person_013361,program_northern_illinois,2026,3752838,none,44,159810
person_013362,program_northern_illinois,2026,1297043,local_deal,62,207013
person_013363,program_northern_illinois,2026,2198913,collective_deal,45,114748
person_013364,program_northern_illinois,2026,5499,national_brand,58,121515
person_013365,program_northern_illinois,2026,2021191,pending,56,116482
person_013366,program_northern_illinois,2026,3870614,collective_deal,84,113612
person_013367,program_northern_illinois,2026,3228,pending,51,82796
person_013368,program_northern_illinois,2026,2768368,pending,44,141903
person_013369,program_northern_illinois,2026,2314996,national_brand,61,118515
person_013370,program_northern_illinois,2026,954253,pending,75,219615
person_013371,program_northern_illinois,2026,3341374,none,77,237661
person_013372,program_northern_illinois,2026,3097918,national_brand,72,60923
person_013373,program_northern_illinois,2026,2436966,pending,79,161779
person_013374,program_northern_illinois,2026,7330,pending,59,111352
person_013375,program_northern_illinois,2026,1642492,none,51,162170
person_013376,program_northern_illinois,2026,3729830,pending,54,222615
person_013377,program_northern_illinois,2026,4111670,national_brand,62,131517
person_013378,program_northern_illinois,2026,3298682,national_brand,69,28902
person_013379,program_northern_illinois,2026,208295,national_brand,51,49334
person_013380,program_northern_illinois,2026,770133,local_deal,57,103605
person_013381,program_northern_illinois,2026,3273,local_deal,28,30417
person_013382,program_northern_illinois,2026,1807847,local_deal,39,109112
person_013383,program_northern_illinois,2026,1340,local_deal,40,15097
person_013384,program_northern_illinois,2026,2195627,local_deal,76,262756
person_013385,program_northern_illinois,2026,3050696,pending,81,86300
person_013386,program_northern_illinois,2026,7124,none,71,3190
person_013387,program_northern_illinois,2026,3367732,local_deal,76,32482
person_013388,program_northern_illinois,2026,2865726,local_deal,77,85081
person_013389,program_northern_illinois,2026,2367423,local_deal,84,113977
person_013390,program_northern_illinois,2026,2264926,none,64,59032
person_013391,program_northern_illinois,2026,1920994,collective_deal,83,137195
person_013392,program_northern_illinois,2026,3401,local_deal,57,56037
person_013393,program_northern_illinois,2026,454496,none,55,6976
person_013394,program_northern_illinois,2026,1031772,none,58,32033
person_013395,program_northern_illinois,2026,6518,pending,64,40756
person_013396,program_northern_illinois,2026,3364271,none,58,258202
person_013397,program_northern_illinois,2026,2739108,none,42,105595
person_013398,program_northern_illinois,2026,688389,national_brand,55,125097
person_013399,program_northern_illinois,2026,7445,none,57,58292
person_013400,program_northern_illinois,2026,845964,local_deal,26,63244
person_013401,program_northern_illinois,2026,6941,local_deal,63,160851
person_013402,program_northern_illinois,2026,2598055,local_deal,75,157859
person_013403,program_northern_illinois,2026,1461697,local_deal,58,65540
person_013404,program_northern_illinois,2026,918609,collective_deal,56,166678
person_013405,program_northern_illinois,2026,1834057,pending,37,190268
person_013406,program_northern_illinois,2026,2069928,pending,54,139105
person_013407,program_northern_illinois,2026,4915,none,68,103021
person_013408,program_northern_illinois,2026,3343,national_brand,86,22918
person_013409,program_northern_illinois,2026,2365752,national_brand,55,13734
person_013410,program_northern_illinois,2026,718516,collective_deal,64,47477
person_013411,program_northern_illinois,2026,2206195,local_deal,60,24525
person_013412,program_northern_illinois,2026,1985728,none,59,11202
person_013413,program_northern_illinois,2026,2073027,none,56,295648
person_013414,program_northern_illinois,2026,420534,none,43,25127
person_013415,program_northern_illinois,2026,1731,pending,43,38983
person_013416,program_northern_illinois,2026,2071684,pending,76,127035
person_013417,program_northern_illinois,2026,1220588,collective_deal,48,115897
person_013418,program_northern_illinois,2026,1570675,local_deal,62,29301
person_013419,program_northern_illinois,2026,4164297,collective_deal,61,180413
